episode,reward,length,chains_broken,chain_progressed,chains_completed
1,-0.101,1,1,0,0
2,-0.10200000000000001,2,1,0,0
3,-0.10200000000000001,2,1,0,0
4,-0.10600000000000001,6,1,0,0
5,-3.120999999999999,21,1,0,0
6,-13.156999999999982,57,1,0,0
7,-0.101,1,1,0,0
8,-0.10300000000000001,3,1,0,0
9,-4.117999999999999,18,1,0,0
10,-0.10600000000000001,6,1,0,0
11,-0.101,1,1,0,0
12,-0.101,1,1,0,0
13,-0.11400000000000002,14,1,0,0
14,-1.117999999999999,18,1,0,0
15,-2.0709999999999873,72,0,1,1
16,-1.1129999999999998,13,1,0,0
17,-0.10200000000000001,2,1,0,0
18,-0.11500000000000002,15,1,0,0
19,-0.101,1,1,0,0
20,-0.10400000000000001,4,1,0,0
21,-0.10500000000000001,5,1,0,0
22,-0.10200000000000001,2,1,0,0
23,-3.120999999999998,21,1,0,0
24,-0.10900000000000001,9,1,0,0
25,-5.123999999999999,24,1,0,0
26,-0.10400000000000001,4,1,0,0
27,-0.10200000000000001,2,1,0,0
28,-4.124999999999999,25,1,0,0
29,-0.11400000000000002,14,1,0,0
30,-0.101,1,1,0,0
31,-0.11900000000000002,19,1,0,0
32,-0.10600000000000001,6,1,0,0
33,-0.101,1,1,0,0
34,-0.101,1,1,0,0
35,-5.140999999999997,41,1,0,0
36,-0.101,1,1,0,0
37,-2.116999999999999,17,1,0,0
38,-2.1159999999999988,16,1,0,0
39,-0.10200000000000001,2,1,0,0
40,-0.10200000000000001,2,1,0,0
41,-0.101,1,1,0,0
42,-0.11000000000000001,10,1,0,0
43,-1.1209999999999993,21,1,0,0
44,-0.13200000000000003,32,1,0,0
45,-1.1129999999999989,13,1,0,0
46,-0.10200000000000001,2,1,0,0
47,-0.10400000000000001,4,1,0,0
48,-0.10300000000000001,3,1,0,0
49,-0.11500000000000002,15,1,0,0
50,-0.11200000000000002,12,1,0,0
51,-0.11500000000000002,15,1,0,0
52,-1.1249999999999984,25,1,0,0
53,-0.10800000000000001,8,1,0,0
54,-0.10900000000000001,9,1,0,0
55,-0.10800000000000001,8,1,0,0
56,-0.10600000000000001,6,1,0,0
57,-0.10500000000000001,5,1,0,0
58,-0.10700000000000001,7,1,0,0
59,-1.1099999999999992,10,1,0,0
60,-0.12200000000000003,22,1,0,0
61,-0.11400000000000002,14,1,0,0
62,-0.10200000000000001,2,1,0,0
63,-0.10500000000000001,5,1,0,0
64,-0.10600000000000001,6,1,0,0
65,-2.1219999999999986,22,1,0,0
66,-0.101,1,1,0,0
67,-0.101,1,1,0,0
68,-0.101,1,1,0,0
69,-0.10800000000000001,8,1,0,0
70,-0.10200000000000001,2,1,0,0
71,-0.10300000000000001,3,1,0,0
72,-0.10300000000000001,3,1,0,0
73,-0.11500000000000002,15,1,0,0
74,-0.11000000000000001,10,1,0,0
75,-1.1959999999999933,96,1,0,0
76,-0.14700000000000005,47,1,0,0
77,-0.10200000000000001,2,1,0,0
78,-0.10700000000000001,7,1,0,0
79,-0.11600000000000002,16,1,0,0
80,-0.12400000000000003,24,1,0,0
81,-0.10200000000000001,2,1,0,0
82,-0.10200000000000001,2,1,0,0
83,-0.10600000000000001,6,1,0,0
84,-0.11700000000000002,17,1,0,0
85,-0.10600000000000001,6,1,0,0
86,-0.10300000000000001,3,1,0,0
87,-1.1049999999999998,5,1,0,0
88,-0.17000000000000004,70,1,0,0
89,-0.101,1,1,0,0
90,-0.12800000000000003,28,1,0,0
91,-0.12100000000000002,21,1,0,0
92,-0.11100000000000002,11,1,0,0
93,-0.12200000000000003,22,1,0,0
94,-0.101,1,1,0,0
95,-0.11600000000000002,16,1,0,0
96,-0.10300000000000001,3,1,0,0
97,-0.11400000000000002,14,1,0,0
98,-0.11200000000000002,12,1,0,0
99,-0.10200000000000001,2,1,0,0
100,-0.10400000000000001,4,1,0,0
101,-0.101,1,1,0,0
102,-0.12600000000000003,26,1,0,0
103,-0.16400000000000003,64,1,0,0
104,-0.11100000000000002,11,1,0,0
105,-0.101,1,1,0,0
106,-0.101,1,1,0,0
107,-0.10300000000000001,3,1,0,0
108,-0.10200000000000001,2,1,0,0
109,-0.10600000000000001,6,1,0,0
110,-0.12300000000000003,23,1,0,0
111,-0.101,1,1,0,0
112,-0.11100000000000002,11,1,0,0
113,-0.101,1,1,0,0
114,-0.11100000000000002,11,1,0,0
115,-0.10300000000000001,3,1,0,0
116,-0.101,1,1,0,0
117,-0.10300000000000001,3,1,0,0
