episode,reward,length,chains_broken,chain_progressed,chains_completed
1,-0.10200000000000001,2,1,0,0
2,-0.10500000000000001,5,1,0,0
3,9.974,26,0,1,1
4,-0.101,1,1,0,0
5,-0.10700000000000001,7,1,0,0
6,-0.11000000000000001,10,1,0,0
7,-0.11300000000000002,13,1,0,0
8,-0.10700000000000001,7,1,0,0
9,-0.11600000000000002,16,1,0,0
10,-1.099,100,0,0,0
11,-0.10900000000000001,9,1,0,0
12,-1.099,100,0,0,0
13,-0.10300000000000001,3,1,0,0
14,9.971,29,0,1,1
15,9.961,39,0,1,1
16,-0.10300000000000001,3,1,0,0
17,-0.16800000000000004,68,1,0,0
18,-1.099,100,0,0,0
19,-0.11100000000000002,11,1,0,0
20,-0.10800000000000001,8,1,0,0
21,-0.10900000000000001,9,1,0,0
22,-0.10300000000000001,3,1,0,0
23,9.984,16,0,1,1
24,-0.10900000000000001,9,1,0,0
25,9.945,55,0,1,1
26,-0.11500000000000002,15,1,0,0
27,-0.11400000000000002,14,1,0,0
28,-0.13200000000000003,32,1,0,0
29,-0.11600000000000002,16,1,0,0
30,9.976,24,0,1,1
31,-0.15000000000000005,50,1,0,0
32,-0.10500000000000001,5,1,0,0
33,-0.11900000000000002,19,1,0,0
34,9.984,16,0,1,1
35,-0.11100000000000002,11,1,0,0
36,-1.099,100,0,0,0
37,-0.10900000000000001,9,1,0,0
38,-0.12300000000000003,23,1,0,0
39,-0.10700000000000001,7,1,0,0
40,9.987,13,0,1,1
41,8.967000000000004,33,0,1,1
42,-0.10400000000000001,4,1,0,0
43,9.962,38,0,1,1
44,-0.10400000000000001,4,1,0,0
45,-0.10900000000000001,9,1,0,0
46,-0.10200000000000001,2,1,0,0
47,-0.101,1,1,0,0
48,9.958,42,0,1,1
49,9.976,24,0,1,1
50,-1.099,100,0,0,0
51,-0.10700000000000001,7,1,0,0
52,-0.11300000000000002,13,1,0,0
53,-0.12000000000000002,20,1,0,0
54,9.986,14,0,1,1
55,-0.10200000000000001,2,1,0,0
56,-0.11200000000000002,12,1,0,0
57,9.986,14,0,1,1
58,-0.10800000000000001,8,1,0,0
59,9.972000000000001,28,0,1,1
60,-1.099,100,0,0,0
61,9.986,14,0,1,1
62,-1.099,100,0,0,0
63,-0.10400000000000001,4,1,0,0
64,-0.10200000000000001,2,1,0,0
65,-0.10700000000000001,7,1,0,0
66,9.981,19,0,1,1
67,-0.10700000000000001,7,1,0,0
68,-0.11300000000000002,13,1,0,0
69,-0.11200000000000002,12,1,0,0
70,-0.10300000000000001,3,1,0,0
71,-0.10800000000000001,8,1,0,0
72,9.974,26,0,1,1
73,-0.10400000000000001,4,1,0,0
74,9.992,8,0,1,1
75,9.974,26,0,1,1
76,9.984,16,0,1,1
77,-0.11700000000000002,17,1,0,0
78,-0.10800000000000001,8,1,0,0
79,-0.11000000000000001,10,1,0,0
80,9.973,27,0,1,1
81,-0.11500000000000002,15,1,0,0
82,-0.101,1,1,0,0
83,9.985000000000001,15,0,1,1
84,9.985000000000001,15,0,1,1
85,9.978,22,0,1,1
86,-0.11900000000000002,19,1,0,0
87,-0.10500000000000001,5,1,0,0
88,-2.0989999999999975,100,0,0,0
89,9.988000000000001,12,0,1,1
90,-0.10700000000000001,7,1,0,0
91,8.959000000000003,41,0,1,1
92,9.971,29,0,1,1
93,-0.10200000000000001,2,1,0,0
94,9.971,29,0,1,1
95,-0.101,1,1,0,0
96,9.953000000000001,47,0,1,1
97,-2.1289999999999996,29,1,0,0
98,9.974,26,0,1,1
99,-0.11100000000000002,11,1,0,0
100,-0.10700000000000001,7,1,0,0
101,-0.12200000000000003,22,1,0,0
102,-0.11300000000000002,13,1,0,0
103,9.967,33,0,1,1
104,9.988000000000001,12,0,1,1
105,-0.10600000000000001,6,1,0,0
106,9.986,14,0,1,1
107,9.98,20,0,1,1
108,-0.11900000000000002,19,1,0,0
109,9.973,27,0,1,1
110,-1.099,100,0,0,0
111,9.978,22,0,1,1
112,9.986,14,0,1,1
113,-0.10700000000000001,7,1,0,0
114,-0.14400000000000004,44,1,0,0
115,-0.10500000000000001,5,1,0,0
116,-1.099,100,0,0,0
117,-0.10300000000000001,3,1,0,0
118,-0.11000000000000001,10,1,0,0
119,9.973,27,0,1,1
120,-0.11900000000000002,19,1,0,0
121,-0.11900000000000002,19,1,0,0
122,6.959000000000005,41,0,1,1
123,9.946,54,0,1,1
124,9.966000000000001,34,0,1,1
125,-0.10400000000000001,4,1,0,0
126,-0.10900000000000001,9,1,0,0
127,-0.10700000000000001,7,1,0,0
128,-0.10800000000000001,8,1,0,0
129,-0.11400000000000002,14,1,0,0
130,-0.10700000000000001,7,1,0,0
131,-1.099,100,0,0,0
132,-0.10900000000000001,9,1,0,0
133,-0.11500000000000002,15,1,0,0
134,9.932,68,0,1,1
135,-0.101,1,1,0,0
136,-0.13100000000000003,31,1,0,0
137,-0.11700000000000002,17,1,0,0
138,-0.12000000000000002,20,1,0,0
139,-0.10600000000000001,6,1,0,0
140,9.982000000000001,18,0,1,1
141,9.971,29,0,1,1
142,-0.10900000000000001,9,1,0,0
143,-0.11300000000000002,13,1,0,0
144,-0.10800000000000001,8,1,0,0
145,-0.10600000000000001,6,1,0,0
146,-0.10400000000000001,4,1,0,0
147,9.982000000000001,18,0,1,1
148,-0.11100000000000002,11,1,0,0
149,9.935,65,0,1,1
150,-0.11100000000000002,11,1,0,0
151,-0.10700000000000001,7,1,0,0
152,9.943000000000001,57,0,1,1
153,-0.11000000000000001,10,1,0,0
154,-0.10900000000000001,9,1,0,0
155,-0.10200000000000001,2,1,0,0
156,-0.10500000000000001,5,1,0,0
157,-0.11600000000000002,16,1,0,0
158,9.985000000000001,15,0,1,1
159,-0.10600000000000001,6,1,0,0
160,9.949,51,0,1,1
161,-0.11400000000000002,14,1,0,0
162,-0.12100000000000002,21,1,0,0
163,-0.12200000000000003,22,1,0,0
164,-1.099,100,0,0,0
165,-0.11200000000000002,12,1,0,0
166,-1.099,100,0,0,0
167,-0.10600000000000001,6,1,0,0
168,-0.11400000000000002,14,1,0,0
169,9.957,43,0,1,1
170,9.962,38,0,1,1
171,-0.10900000000000001,9,1,0,0
172,-0.11300000000000002,13,1,0,0
173,9.983,17,0,1,1
174,9.979000000000001,21,0,1,1
175,9.950000000000001,50,0,1,1
176,-0.10700000000000001,7,1,0,0
177,9.986,14,0,1,1
178,-0.12300000000000003,23,1,0,0
179,9.948,52,0,1,1
180,-0.10400000000000001,4,1,0,0
181,-0.10400000000000001,4,1,0,0
182,-0.11600000000000002,16,1,0,0
183,-1.1249999999999982,25,1,0,0
184,-1.099,100,0,0,0
185,-0.11200000000000002,12,1,0,0
186,9.957,43,0,1,1
187,9.96,40,0,1,1
188,-0.13900000000000004,39,1,0,0
189,9.937000000000001,63,0,1,1
190,9.958,42,0,1,1
191,9.985000000000001,15,0,1,1
192,9.943000000000001,57,0,1,1
193,9.975000000000001,25,0,1,1
194,-0.11700000000000002,17,1,0,0
195,9.967,33,0,1,1
196,-0.10600000000000001,6,1,0,0
197,-0.10400000000000001,4,1,0,0
198,-0.10900000000000001,9,1,0,0
199,9.961,39,0,1,1
200,9.982000000000001,18,0,1,1
201,-0.10900000000000001,9,1,0,0
202,-0.10500000000000001,5,1,0,0
203,-0.13200000000000003,32,1,0,0
204,-0.14100000000000004,41,1,0,0
205,-0.11300000000000002,13,1,0,0
206,-0.11500000000000002,15,1,0,0
207,-0.16200000000000006,62,1,0,0
208,9.911000000000001,89,0,1,1
209,9.975000000000001,25,0,1,1
210,-1.099,100,0,0,0
211,9.987,13,0,1,1
212,9.975000000000001,25,0,1,1
213,9.985000000000001,15,0,1,1
214,-0.15900000000000006,59,1,0,0
215,9.977,23,0,1,1
216,-1.1199999999999986,20,1,0,0
217,-0.12100000000000002,21,1,0,0
218,9.969000000000001,31,0,1,1
219,-0.12300000000000003,23,1,0,0
220,-0.11300000000000002,13,1,0,0
221,-0.101,1,1,0,0
222,-1.099,100,0,0,0
223,-0.11400000000000002,14,1,0,0
224,-0.12700000000000003,27,1,0,0
225,-0.11500000000000002,15,1,0,0
226,-0.10400000000000001,4,1,0,0
227,-0.10700000000000001,7,1,0,0
228,-0.12600000000000003,26,1,0,0
229,-0.10900000000000001,9,1,0,0
230,-0.12600000000000003,26,1,0,0
231,9.912,88,0,1,1
232,-1.099,100,0,0,0
233,-0.10500000000000001,5,1,0,0
234,9.968,32,0,1,1
235,-1.099,100,0,0,0
236,-0.10900000000000001,9,1,0,0
237,8.986,14,0,1,1
238,-0.11000000000000001,10,1,0,0
239,-0.10400000000000001,4,1,0,0
240,9.981,19,0,1,1
241,9.943000000000001,57,0,1,1
242,-0.10400000000000001,4,1,0,0
243,9.98,20,0,1,1
244,9.988000000000001,12,0,1,1
245,-0.11700000000000002,17,1,0,0
246,9.949,51,0,1,1
247,9.989,11,0,1,1
248,9.979000000000001,21,0,1,1
249,-0.10800000000000001,8,1,0,0
250,-0.10900000000000001,9,1,0,0
251,-0.11900000000000002,19,1,0,0
252,-0.11100000000000002,11,1,0,0
253,-0.10400000000000001,4,1,0,0
254,-0.10800000000000001,8,1,0,0
255,9.978,22,0,1,1
256,9.997,3,0,1,1
257,9.976,24,0,1,1
258,-0.12100000000000002,21,1,0,0
259,-0.10600000000000001,6,1,0,0
260,-0.11000000000000001,10,1,0,0
261,9.961,39,0,1,1
262,-1.1069999999999998,7,1,0,0
263,9.99,10,0,1,1
264,9.97,30,0,1,1
265,9.974,26,0,1,1
266,-0.11400000000000002,14,1,0,0
267,9.971,29,0,1,1
268,-1.1279999999999988,28,1,0,0
269,-0.11500000000000002,15,1,0,0
270,9.982000000000001,18,0,1,1
271,9.974,26,0,1,1
272,-0.11300000000000002,13,1,0,0
273,-0.10600000000000001,6,1,0,0
274,9.969000000000001,31,0,1,1
275,-0.10400000000000001,4,1,0,0
276,9.924000000000001,76,0,1,1
277,-0.10900000000000001,9,1,0,0
278,-0.10400000000000001,4,1,0,0
279,-0.11300000000000002,13,1,0,0
280,-1.099,100,0,0,0
281,-0.11900000000000002,19,1,0,0
282,9.946,54,0,1,1
283,-1.099,100,0,0,0
284,9.982000000000001,18,0,1,1
285,-0.11600000000000002,16,1,0,0
286,9.982000000000001,18,0,1,1
287,9.981,19,0,1,1
288,-0.101,1,1,0,0
289,-0.10600000000000001,6,1,0,0
290,-0.10500000000000001,5,1,0,0
291,-0.12700000000000003,27,1,0,0
292,9.973,27,0,1,1
293,-0.10800000000000001,8,1,0,0
294,-3.0989999999999918,100,0,0,0
295,9.985000000000001,15,0,1,1
296,-0.10200000000000001,2,1,0,0
297,-0.11700000000000002,17,1,0,0
298,-0.10600000000000001,6,1,0,0
299,9.99,10,0,1,1
300,-0.10300000000000001,3,1,0,0
301,-0.10400000000000001,4,1,0,0
302,-0.13300000000000003,33,1,0,0
303,9.984,16,0,1,1
304,-0.11000000000000001,10,1,0,0
305,-0.11800000000000002,18,1,0,0
306,-0.10700000000000001,7,1,0,0
307,-1.1119999999999997,12,1,0,0
308,-0.10800000000000001,8,1,0,0
309,-0.12400000000000003,24,1,0,0
310,-0.11700000000000002,17,1,0,0
311,9.985000000000001,15,0,1,1
312,9.922,78,0,1,1
313,-0.11000000000000001,10,1,0,0
314,9.979000000000001,21,0,1,1
315,9.981,19,0,1,1
316,-0.10800000000000001,8,1,0,0
317,9.989,11,0,1,1
318,-0.12500000000000003,25,1,0,0
319,9.978,22,0,1,1
320,-0.11600000000000002,16,1,0,0
321,-0.101,1,1,0,0
322,-0.11100000000000002,11,1,0,0
323,9.977,23,0,1,1
324,9.984,16,0,1,1
325,-0.10200000000000001,2,1,0,0
326,-0.10400000000000001,4,1,0,0
327,-0.10800000000000001,8,1,0,0
328,-0.11700000000000002,17,1,0,0
329,-0.10300000000000001,3,1,0,0
330,9.98,20,0,1,1
331,-1.099,100,0,0,0
332,-0.12700000000000003,27,1,0,0
333,-0.11300000000000002,13,1,0,0
334,-0.11900000000000002,19,1,0,0
335,8.969000000000001,31,0,1,1
336,-0.11000000000000001,10,1,0,0
337,-0.11500000000000002,15,1,0,0
338,-1.099,100,0,0,0
339,9.981,19,0,1,1
340,-0.11500000000000002,15,1,0,0
341,-0.11300000000000002,13,1,0,0
342,-1.099,100,0,0,0
343,-1.099,100,0,0,0
344,9.971,29,0,1,1
345,-0.11000000000000001,10,1,0,0
346,9.983,17,0,1,1
347,-0.12200000000000003,22,1,0,0
348,-0.11200000000000002,12,1,0,0
349,9.977,23,0,1,1
350,-0.10800000000000001,8,1,0,0
351,-0.10400000000000001,4,1,0,0
352,-0.10500000000000001,5,1,0,0
353,-0.11500000000000002,15,1,0,0
354,9.978,22,0,1,1
355,-0.10300000000000001,3,1,0,0
356,-0.11500000000000002,15,1,0,0
357,9.928,72,0,1,1
358,9.947000000000001,53,0,1,1
359,8.974000000000002,26,0,1,1
360,-0.11100000000000002,11,1,0,0
361,9.985000000000001,15,0,1,1
362,-0.11000000000000001,10,1,0,0
363,-0.11300000000000002,13,1,0,0
364,-0.10400000000000001,4,1,0,0
365,-1.099,100,0,0,0
366,9.987,13,0,1,1
367,9.969000000000001,31,0,1,1
368,9.907,93,0,1,1
369,-0.12600000000000003,26,1,0,0
370,9.972000000000001,28,0,1,1
371,9.985000000000001,15,0,1,1
372,-0.11000000000000001,10,1,0,0
373,8.968000000000002,32,0,1,1
374,9.985000000000001,15,0,1,1
375,9.982000000000001,18,0,1,1
376,9.975000000000001,25,0,1,1
377,-0.11700000000000002,17,1,0,0
378,9.974,26,0,1,1
379,-0.11300000000000002,13,1,0,0
380,-0.13000000000000003,30,1,0,0
381,-0.11400000000000002,14,1,0,0
382,-0.11900000000000002,19,1,0,0
383,-0.10600000000000001,6,1,0,0
384,9.977,23,0,1,1
385,-0.11000000000000001,10,1,0,0
386,-0.101,1,1,0,0
387,-0.11100000000000002,11,1,0,0
388,-0.101,1,1,0,0
389,-0.10400000000000001,4,1,0,0
390,9.979000000000001,21,0,1,1
391,-0.10500000000000001,5,1,0,0
392,9.976,24,0,1,1
393,9.982000000000001,18,0,1,1
394,-0.10600000000000001,6,1,0,0
395,-0.11300000000000002,13,1,0,0
396,-0.10900000000000001,9,1,0,0
397,-0.11800000000000002,18,1,0,0
398,-0.10600000000000001,6,1,0,0
399,-0.11800000000000002,18,1,0,0
400,-1.099,100,0,0,0
401,9.981,19,0,1,1
402,-0.10400000000000001,4,1,0,0
403,-1.099,100,0,0,0
404,-0.11100000000000002,11,1,0,0
405,-0.11000000000000001,10,1,0,0
406,-0.11500000000000002,15,1,0,0
407,-0.10700000000000001,7,1,0,0
408,-0.11200000000000002,12,1,0,0
409,9.977,23,0,1,1
410,9.993,7,0,1,1
411,9.953000000000001,47,0,1,1
412,-0.10600000000000001,6,1,0,0
413,9.975000000000001,25,0,1,1
414,-0.12100000000000002,21,1,0,0
415,-0.11700000000000002,17,1,0,0
416,-0.10400000000000001,4,1,0,0
417,9.967,33,0,1,1
418,-0.10900000000000001,9,1,0,0
419,-0.11900000000000002,19,1,0,0
420,-0.12300000000000003,23,1,0,0
421,-0.10700000000000001,7,1,0,0
422,9.99,10,0,1,1
423,9.982000000000001,18,0,1,1
424,9.974,26,0,1,1
425,9.981,19,0,1,1
426,-0.11100000000000002,11,1,0,0
427,9.981,19,0,1,1
428,-0.11400000000000002,14,1,0,0
429,-0.10400000000000001,4,1,0,0
430,-0.11300000000000002,13,1,0,0
431,-1.099,100,0,0,0
432,-0.10700000000000001,7,1,0,0
433,-1.099,100,0,0,0
434,-0.10800000000000001,8,1,0,0
435,9.969000000000001,31,0,1,1
436,-0.10600000000000001,6,1,0,0
437,9.981,19,0,1,1
438,-0.10800000000000001,8,1,0,0
439,-0.10600000000000001,6,1,0,0
440,-1.1119999999999999,12,1,0,0
441,-0.10500000000000001,5,1,0,0
442,-0.11800000000000002,18,1,0,0
443,9.973,27,0,1,1
444,-0.11200000000000002,12,1,0,0
445,-0.12000000000000002,20,1,0,0
446,-0.10500000000000001,5,1,0,0
447,9.981,19,0,1,1
448,9.981,19,0,1,1
449,-0.14400000000000004,44,1,0,0
450,9.977,23,0,1,1
451,-0.11500000000000002,15,1,0,0
452,-0.11200000000000002,12,1,0,0
453,-0.11100000000000002,11,1,0,0
454,-0.10600000000000001,6,1,0,0
455,-0.101,1,1,0,0
456,9.98,20,0,1,1
457,-0.12200000000000003,22,1,0,0
458,-0.10800000000000001,8,1,0,0
459,-0.10700000000000001,7,1,0,0
460,9.971,29,0,1,1
461,-0.10700000000000001,7,1,0,0
462,-2.0989999999999895,100,0,0,0
463,-0.11700000000000002,17,1,0,0
464,-0.12100000000000002,21,1,0,0
465,-0.16300000000000006,63,1,0,0
466,9.977,23,0,1,1
467,-0.10400000000000001,4,1,0,0
468,9.977,23,0,1,1
469,-0.11700000000000002,17,1,0,0
470,-0.11800000000000002,18,1,0,0
471,-0.12000000000000002,20,1,0,0
472,-0.11500000000000002,15,1,0,0
473,-0.11400000000000002,14,1,0,0
474,-0.12600000000000003,26,1,0,0
475,9.979000000000001,21,0,1,1
476,-0.10800000000000001,8,1,0,0
477,9.969000000000001,31,0,1,1
478,-0.10600000000000001,6,1,0,0
479,9.976,24,0,1,1
480,-0.10500000000000001,5,1,0,0
481,-0.10500000000000001,5,1,0,0
482,-0.101,1,1,0,0
483,9.954,46,0,1,1
484,-0.15700000000000006,57,1,0,0
485,-1.099,100,0,0,0
486,-0.11200000000000002,12,1,0,0
487,9.979000000000001,21,0,1,1
488,-0.11300000000000002,13,1,0,0
489,-0.18300000000000005,83,1,0,0
490,-0.11400000000000002,14,1,0,0
491,9.982000000000001,18,0,1,1
492,-0.12600000000000003,26,1,0,0
493,8.972000000000001,28,0,1,1
494,9.974,26,0,1,1
495,-0.10400000000000001,4,1,0,0
496,9.96,40,0,1,1
497,9.954,46,0,1,1
498,-0.11300000000000002,13,1,0,0
499,9.98,20,0,1,1
500,-0.13600000000000004,36,1,0,0
501,-0.11500000000000002,15,1,0,0
502,9.969000000000001,31,0,1,1
503,-0.11200000000000002,12,1,0,0
504,-0.11900000000000002,19,1,0,0
505,-0.11200000000000002,12,1,0,0
506,9.925,75,0,1,1
507,-0.10500000000000001,5,1,0,0
508,9.940000000000001,60,0,1,1
509,9.983,17,0,1,1
510,-0.11500000000000002,15,1,0,0
511,-0.10900000000000001,9,1,0,0
512,9.977,23,0,1,1
513,-0.11100000000000002,11,1,0,0
514,9.976,24,0,1,1
515,9.979000000000001,21,0,1,1
516,-0.10300000000000001,3,1,0,0
517,-0.10400000000000001,4,1,0,0
518,-0.11400000000000002,14,1,0,0
519,9.953000000000001,47,0,1,1
520,-0.11600000000000002,16,1,0,0
521,9.984,16,0,1,1
522,-0.11100000000000002,11,1,0,0
523,-0.11400000000000002,14,1,0,0
524,-0.11400000000000002,14,1,0,0
525,-0.11000000000000001,10,1,0,0
526,8.950000000000001,50,0,1,1
527,-1.1469999999999996,47,1,0,0
528,-0.10300000000000001,3,1,0,0
529,8.986,14,0,1,1
530,9.982000000000001,18,0,1,1
531,-0.10800000000000001,8,1,0,0
532,9.993,7,0,1,1
533,9.985000000000001,15,0,1,1
534,9.963000000000001,37,0,1,1
535,9.987,13,0,1,1
536,-0.10800000000000001,8,1,0,0
537,9.984,16,0,1,1
538,9.983,17,0,1,1
539,9.963000000000001,37,0,1,1
540,9.987,13,0,1,1
541,9.961,39,0,1,1
542,-0.14600000000000005,46,1,0,0
543,-0.10800000000000001,8,1,0,0
544,9.964,36,0,1,1
545,9.956000000000001,44,0,1,1
546,-0.10500000000000001,5,1,0,0
547,9.986,14,0,1,1
548,-0.12000000000000002,20,1,0,0
549,-21.060000000000016,60,0,1,1
550,9.954,46,0,1,1
551,9.975000000000001,25,0,1,1
552,-0.10200000000000001,2,1,0,0
553,-0.12900000000000003,29,1,0,0
554,9.982000000000001,18,0,1,1
555,-0.10700000000000001,7,1,0,0
556,-0.11000000000000001,10,1,0,0
557,-0.10300000000000001,3,1,0,0
558,9.971,29,0,1,1
559,-0.11300000000000002,13,1,0,0
560,-0.12000000000000002,20,1,0,0
561,9.987,13,0,1,1
562,-0.11300000000000002,13,1,0,0
563,-0.10400000000000001,4,1,0,0
564,9.944,56,0,1,1
565,9.977,23,0,1,1
566,-0.11300000000000002,13,1,0,0
567,-0.12600000000000003,26,1,0,0
568,-0.11400000000000002,14,1,0,0
569,-0.11600000000000002,16,1,0,0
570,-0.12200000000000003,22,1,0,0
571,9.973,27,0,1,1
572,-3.1669999999999994,67,1,0,0
573,-0.10500000000000001,5,1,0,0
574,9.976,24,0,1,1
575,9.955,45,0,1,1
576,-0.101,1,1,0,0
577,-0.11600000000000002,16,1,0,0
578,-0.10600000000000001,6,1,0,0
579,9.981,19,0,1,1
580,9.977,23,0,1,1
581,9.955,45,0,1,1
582,-0.11300000000000002,13,1,0,0
583,-0.10200000000000001,2,1,0,0
584,9.96,40,0,1,1
585,9.983,17,0,1,1
586,9.978,22,0,1,1
587,-0.12000000000000002,20,1,0,0
588,9.968,32,0,1,1
589,-0.14000000000000004,40,1,0,0
590,9.98,20,0,1,1
591,-0.10600000000000001,6,1,0,0
592,9.968,32,0,1,1
593,9.931000000000001,69,0,1,1
594,-1.1119999999999994,12,1,0,0
595,-0.10200000000000001,2,1,0,0
596,9.979000000000001,21,0,1,1
597,-0.10600000000000001,6,1,0,0
598,9.969000000000001,31,0,1,1
599,-1.099,100,0,0,0
600,9.954,46,0,1,1
601,9.985000000000001,15,0,1,1
602,-0.11800000000000002,18,1,0,0
603,9.954,46,0,1,1
604,-0.11400000000000002,14,1,0,0
605,-0.10600000000000001,6,1,0,0
606,-0.11500000000000002,15,1,0,0
607,9.969000000000001,31,0,1,1
608,-0.11600000000000002,16,1,0,0
609,-0.12700000000000003,27,1,0,0
610,8.958000000000004,42,0,1,1
611,-0.10400000000000001,4,1,0,0
612,-0.11100000000000002,11,1,0,0
613,-0.11600000000000002,16,1,0,0
614,-0.10400000000000001,4,1,0,0
615,9.981,19,0,1,1
616,9.986,14,0,1,1
617,-0.13400000000000004,34,1,0,0
618,9.926,74,0,1,1
619,9.984,16,0,1,1
620,9.961,39,0,1,1
621,-0.10700000000000001,7,1,0,0
622,-0.11000000000000001,10,1,0,0
623,9.985000000000001,15,0,1,1
624,9.981,19,0,1,1
625,9.966000000000001,34,0,1,1
626,-0.12300000000000003,23,1,0,0
627,9.979000000000001,21,0,1,1
628,-0.11500000000000002,15,1,0,0
629,9.969000000000001,31,0,1,1
630,9.985000000000001,15,0,1,1
631,9.981,19,0,1,1
632,-1.1099999999999997,10,1,0,0
633,-0.11300000000000002,13,1,0,0
634,-0.13400000000000004,34,1,0,0
635,-0.10500000000000001,5,1,0,0
636,-0.11600000000000002,16,1,0,0
637,-0.17100000000000004,71,1,0,0
638,9.972000000000001,28,0,1,1
639,-0.10700000000000001,7,1,0,0
640,-0.10600000000000001,6,1,0,0
641,-0.11200000000000002,12,1,0,0
642,-0.11200000000000002,12,1,0,0
643,-0.11300000000000002,13,1,0,0
644,-0.11200000000000002,12,1,0,0
645,-0.12600000000000003,26,1,0,0
