episode,reward,length,chains_broken,chain_progressed,chains_completed
1,-0.2,1,1,0,0
2,-0.2,1,1,0,0
3,-1.0999999999999999,10,1,0,0
4,-0.6000000000000001,5,1,0,0
5,-0.6000000000000001,5,1,0,0
6,-0.6000000000000001,5,1,0,0
7,-3.6999999999999935,36,1,0,0
8,-0.2,1,1,0,0
9,-4.4,23,1,0,0
10,-0.30000000000000004,2,1,0,0
11,-10.099999999999996,30,1,0,0
12,-0.5,4,1,0,0
13,-9.399999999999999,23,1,0,0
14,-0.5,4,1,0,0
15,-0.2,1,1,0,0
16,0.0999999999999997,8,1,0,0
17,-0.4,3,1,0,0
18,-0.8,7,1,0,0
19,-2.7000000000000015,16,1,0,0
20,-0.30000000000000004,2,1,0,0
21,-0.6000000000000001,5,1,0,0
22,-6.000000000000001,19,1,0,0
23,-0.6000000000000001,5,1,0,0
24,1.5,4,1,0,0
25,-1.2,11,1,0,0
26,-3.800000000000001,17,1,0,0
27,-0.2,1,1,0,0
28,-1.0,9,1,0,0
29,-0.8,7,1,0,0
30,-0.30000000000000004,2,1,0,0
31,-0.5,4,1,0,0
32,-0.2,1,1,0,0
33,-0.2,1,1,0,0
34,-1.5,4,1,0,0
35,-0.5,4,1,0,0
36,1.2,7,1,0,0
37,-0.7,6,1,0,0
38,-0.2,1,1,0,0
39,-0.30000000000000004,2,1,0,0
40,-1.0000000000000002,19,1,0,0
41,-0.2,1,1,0,0
42,-0.30000000000000004,2,1,0,0
43,-2.6000000000000005,15,1,0,0
44,-0.7,6,1,0,0
45,-0.30000000000000004,2,1,0,0
46,-0.30000000000000004,2,1,0,0
47,-2.3000000000000007,12,1,0,0
48,-0.2,1,1,0,0
49,-3.2000000000000006,11,1,0,0
50,-3.5000000000000013,14,1,0,0
51,-0.30000000000000004,2,1,0,0
52,-0.2,1,1,0,0
53,-0.2,1,1,0,0
54,-0.30000000000000004,2,1,0,0
55,-2.000000000000001,19,1,0,0
56,-1.4,13,1,0,0
57,-0.5,4,1,0,0
58,-0.5,4,1,0,0
59,-0.2,1,1,0,0
60,-0.8,7,1,0,0
61,-1.5,4,1,0,0
62,-0.2,1,1,0,0
63,-0.6000000000000001,5,1,0,0
64,-0.4,3,1,0,0
65,-3.500000000000001,24,1,0,0
66,-0.2,1,1,0,0
67,-1.8000000000000003,7,1,0,0
68,-0.6000000000000001,5,1,0,0
69,-0.10000000000000028,10,1,0,0
70,-0.2,1,1,0,0
71,-0.30000000000000004,2,1,0,0
72,-3.1000000000000005,10,1,0,0
73,-0.30000000000000004,2,1,0,0
74,-0.3000000000000009,12,1,0,0
75,-0.2,1,1,0,0
76,-0.2,1,1,0,0
77,-0.8999999999999999,8,1,0,0
