episode,reward,length,chains_broken,chain_progressed,chains_completed
1,-50.0,407,1,0,0
2,-14.0,850,1,0,0
3,-13.0,850,2,0,0
4,-4.0,850,2,0,0
5,-2.0,850,0,0,0
6,-3.0,850,1,0,0
7,-5.0,850,2,0,0
8,-3.0,850,2,0,0
9,-4.0,850,2,0,0
10,-3.0,850,2,0,0
11,-3.0,850,1,0,0
12,-3.0,850,2,0,0
13,-3.0,850,1,0,0
14,-1.0,850,0,0,0
15,-7.0,850,2,0,0
16,-3.0,850,0,0,0
17,-3.0,850,1,0,0
18,-2.0,850,0,0,0
19,-4.0,850,0,0,0
20,-6.0,850,2,0,0
21,-2.0,850,1,0,0
22,10.0,811,0,1,1
23,-2.0,850,1,0,0
24,-2.0,850,0,0,0
25,-4.0,850,1,0,0
26,-5.0,850,2,0,0
27,-2.0,850,1,0,0
28,-2.0,850,1,0,0
29,-1.0,850,0,0,0
30,-3.0,850,2,0,0
31,-5.0,850,2,0,0
32,-3.0,850,2,0,0
33,-3.0,850,1,0,0
34,-3.0,850,1,0,0
35,-5.0,850,0,0,0
36,-3.0,850,2,0,0
37,10.0,841,0,1,1
38,-7.0,850,1,0,0
39,-5.0,850,0,0,0
40,-4.0,850,0,0,0
41,-2.0,850,1,0,0
42,-4.0,850,2,0,0
43,-5.0,850,2,0,0
44,-3.0,850,2,0,0
45,-4.0,850,2,0,0
46,-3.0,850,2,0,0
47,-3.0,850,2,0,0
48,-2.0,850,1,0,0
49,-2.0,850,0,0,0
50,10.0,800,0,1,1
51,-2.0,850,0,0,0
52,-2.0,850,1,0,0
53,-5.0,850,1,0,0
54,-2.0,850,1,0,0
55,-6.0,850,0,0,0
56,-2.0,850,1,0,0
57,-3.0,850,1,0,0
58,-2.0,850,0,0,0
59,-3.0,850,2,0,0
60,-2.0,850,1,0,0
61,-3.0,850,1,0,0
62,-4.0,850,1,0,0
63,-3.0,850,0,0,0
64,-4.0,850,2,0,0
65,-4.0,850,1,0,0
66,-2.0,850,0,0,0
67,-4.0,850,1,0,0
68,-2.0,850,0,0,0
69,-2.0,850,1,0,0
70,-2.0,850,1,0,0
71,-4.0,850,2,0,0
72,-5.0,850,0,0,0
73,-4.0,850,1,0,0
74,-4.0,850,2,0,0
75,-1.0,850,0,0,0
76,-3.0,850,1,0,0
77,-2.0,850,1,0,0
78,-6.0,850,1,0,0
79,-2.0,850,1,0,0
80,-2.0,850,1,0,0
81,-4.0,850,2,0,0
82,-4.0,850,2,0,0
83,10.0,802,0,1,1
84,-2.0,850,1,0,0
85,-4.0,850,0,0,0
86,-1.0,850,0,0,0
87,-2.0,850,1,0,0
88,-3.0,850,2,0,0
89,-3.0,850,1,0,0
90,-3.0,850,2,0,0
91,-5.0,850,2,0,0
92,-3.0,850,2,0,0
93,-3.0,850,1,0,0
94,-2.0,850,1,0,0
95,-3.0,850,1,0,0
96,-3.0,850,2,0,0
97,-1.0,850,0,0,0
98,-2.0,850,1,0,0
99,-8.0,850,1,0,0
100,-2.0,850,1,0,0
101,-3.0,850,2,0,0
102,-4.0,850,2,0,0
103,-2.0,850,1,0,0
104,-2.0,850,1,0,0
105,-3.0,850,1,0,0
106,-1.0,850,0,0,0
107,-5.0,850,1,0,0
108,-4.0,850,2,0,0
109,-2.0,850,1,0,0
110,-3.0,850,0,0,0
111,-4.0,850,0,0,0
112,-6.0,850,1,0,0
113,-4.0,850,0,0,0
114,-4.0,850,2,0,0
115,-2.0,850,1,0,0
116,-4.0,850,1,0,0
117,-2.0,850,1,0,0
118,-4.0,850,1,0,0
119,-3.0,850,2,0,0
120,-2.0,850,1,0,0
121,-1.0,850,0,0,0
122,-3.0,850,2,0,0
123,-2.0,850,1,0,0
124,-3.0,850,1,0,0
125,-3.0,850,1,0,0
126,-2.0,850,1,0,0
127,-1.0,850,0,0,0
128,-4.0,850,1,0,0
129,-2.0,850,1,0,0
130,-2.0,850,0,0,0
131,-7.0,850,1,0,0
132,-1.0,850,0,0,0
133,-1.0,850,0,0,0
134,-1.0,850,0,0,0
135,-1.0,850,0,0,0
136,-1.0,850,0,0,0
137,-1.0,850,0,0,0
138,-1.0,850,0,0,0
139,-3.0,850,1,0,0
140,-2.0,850,1,0,0
141,-1.0,850,0,0,0
142,-4.0,850,1,0,0
143,-3.0,850,2,0,0
144,-4.0,850,0,0,0
145,-3.0,850,1,0,0
146,-4.0,850,2,0,0
147,-1.0,850,0,0,0
148,-3.0,850,1,0,0
149,-6.0,850,2,0,0
150,-2.0,850,1,0,0
151,-1.0,850,0,0,0
152,-3.0,850,2,0,0
153,-4.0,850,1,0,0
154,-1.0,850,0,0,0
155,-2.0,850,1,0,0
156,-5.0,850,1,0,0
157,-4.0,850,1,0,0
158,-3.0,850,1,0,0
159,-2.0,850,1,0,0
160,-2.0,850,1,0,0
161,-2.0,850,1,0,0
162,-2.0,850,1,0,0
163,-5.0,850,1,0,0
164,-4.0,850,0,0,0
165,-7.0,850,1,0,0
166,-5.0,850,1,0,0
167,-2.0,850,1,0,0
168,-3.0,850,2,0,0
169,-2.0,850,1,0,0
170,-2.0,850,1,0,0
171,-1.0,850,0,0,0
172,-2.0,850,1,0,0
173,-1.0,850,0,0,0
174,-2.0,850,1,0,0
175,-2.0,850,0,0,0
176,-3.0,850,1,0,0
177,-3.0,850,2,0,0
