episode,reward,length,chains_broken,chain_progressed,chains_completed
1,-50.0,352,1,0,0
2,-17.0,850,2,0,0
3,-3.0,850,2,0,0
4,-2.0,850,1,0,0
5,-3.0,850,1,0,0
6,-2.0,850,1,0,0
7,-2.0,850,1,0,0
8,-2.0,850,1,0,0
9,-5.0,850,1,0,0
10,10.0,790,0,1,1
11,-1.0,850,0,0,0
12,-2.0,850,1,0,0
13,-2.0,850,1,0,0
14,-2.0,850,1,0,0
15,-3.0,850,1,0,0
16,-1.0,850,0,0,0
17,-2.0,850,1,0,0
18,-36.0,850,0,0,0
19,-1.0,850,0,0,0
20,-1.0,850,0,0,0
21,-2.0,850,1,0,0
22,-2.0,850,1,0,0
23,-2.0,850,1,0,0
24,-3.0,850,2,0,0
25,-1.0,850,0,0,0
26,-4.0,850,2,0,0
27,-3.0,850,2,0,0
28,-2.0,850,1,0,0
29,-1.0,850,0,0,0
30,-2.0,850,1,0,0
31,-3.0,850,1,0,0
32,-3.0,850,2,0,0
33,-2.0,850,1,0,0
34,-2.0,850,1,0,0
35,-3.0,850,2,0,0
36,-3.0,850,1,0,0
37,-1.0,850,0,0,0
38,-5.0,850,1,0,0
39,-3.0,850,2,0,0
40,-2.0,850,1,0,0
41,-2.0,850,0,0,0
42,-2.0,850,1,0,0
43,-2.0,850,1,0,0
44,-3.0,850,2,0,0
45,-3.0,850,1,0,0
46,-3.0,850,2,0,0
47,-2.0,850,1,0,0
48,-2.0,850,1,0,0
49,-1.0,850,0,0,0
50,-1.0,850,0,0,0
51,-1.0,850,0,0,0
52,-1.0,850,0,0,0
53,-2.0,850,0,0,0
54,-2.0,850,1,0,0
55,-1.0,850,0,0,0
56,-3.0,850,1,0,0
57,-3.0,850,1,0,0
58,-2.0,850,1,0,0
59,-3.0,850,2,0,0
60,-2.0,850,1,0,0
61,-2.0,850,1,0,0
62,-1.0,850,0,0,0
63,-1.0,850,0,0,0
64,-2.0,850,1,0,0
65,-1.0,850,0,0,0
66,-2.0,850,0,0,0
67,-3.0,850,1,0,0
68,-3.0,850,0,0,0
69,-3.0,850,1,0,0
70,-3.0,850,1,0,0
71,-4.0,850,1,0,0
72,-1.0,850,0,0,0
73,-2.0,850,0,0,0
74,-2.0,850,1,0,0
75,-2.0,850,1,0,0
76,-3.0,850,1,0,0
77,-2.0,850,1,0,0
78,-2.0,850,1,0,0
79,-2.0,850,1,0,0
80,-2.0,850,1,0,0
81,10.0,842,0,1,1
82,-5.0,850,2,0,0
83,-1.0,850,0,0,0
84,-2.0,850,1,0,0
85,-1.0,850,0,0,0
86,-1.0,850,0,0,0
87,-2.0,850,1,0,0
88,-2.0,850,1,0,0
89,-2.0,850,1,0,0
90,-2.0,850,1,0,0
91,-2.0,850,1,0,0
92,-2.0,850,1,0,0
93,-4.0,850,1,0,0
94,-2.0,850,1,0,0
95,-2.0,850,1,0,0
96,-3.0,850,2,0,0
