episode,reward,length,chains_broken,chain_progressed,chains_completed
1,-0.10200000000000001,2,1,0,0
2,-0.10200000000000001,2,1,0,0
3,-0.10800000000000001,8,1,0,0
4,-0.12200000000000003,22,1,0,0
5,-6.121000000000001,21,1,0,0
6,-0.10600000000000001,6,1,0,0
7,-4.113999999999999,14,1,0,0
8,-0.10400000000000001,4,1,0,0
9,-1.1069999999999995,7,1,0,0
10,-0.101,1,1,0,0
11,-0.10800000000000001,8,1,0,0
12,-0.101,1,1,0,0
13,-2.1069999999999998,7,1,0,0
14,-3.1159999999999988,16,1,0,0
15,-5.128999999999997,29,1,0,0
16,-3.1339999999999977,34,1,0,0
17,-0.10600000000000001,6,1,0,0
18,-0.10200000000000001,2,1,0,0
19,-0.10800000000000001,8,1,0,0
20,-0.10200000000000001,2,1,0,0
21,-0.11200000000000002,12,1,0,0
22,-0.11900000000000002,19,1,0,0
23,-2.1259999999999994,26,1,0,0
24,-0.10200000000000001,2,1,0,0
25,-0.10200000000000001,2,1,0,0
26,-3.127999999999997,28,1,0,0
27,-0.13300000000000003,33,1,0,0
28,-0.10500000000000001,5,1,0,0
29,-0.10700000000000001,7,1,0,0
30,-0.10300000000000001,3,1,0,0
31,-5.123000000000003,23,1,0,0
32,-0.101,1,1,0,0
33,-0.101,1,1,0,0
34,-0.11400000000000002,14,1,0,0
35,-0.11400000000000002,14,1,0,0
36,-0.101,1,1,0,0
37,-0.10300000000000001,3,1,0,0
38,-2.139999999999997,40,1,0,0
39,-0.14400000000000004,44,1,0,0
40,-0.10800000000000001,8,1,0,0
41,-0.10200000000000001,2,1,0,0
42,-0.10500000000000001,5,1,0,0
43,-0.12900000000000003,29,1,0,0
44,-0.12200000000000003,22,1,0,0
45,-0.13200000000000003,32,1,0,0
46,-0.10400000000000001,4,1,0,0
47,-0.10300000000000001,3,1,0,0
48,-0.10400000000000001,4,1,0,0
49,-1.1249999999999993,25,1,0,0
50,-0.10500000000000001,5,1,0,0
51,-0.101,1,1,0,0
52,-0.10500000000000001,5,1,0,0
53,-0.11700000000000002,17,1,0,0
54,-0.12100000000000002,21,1,0,0
55,-0.10700000000000001,7,1,0,0
56,-1.155999999999996,56,1,0,0
57,-1.1069999999999998,7,1,0,0
58,-0.12100000000000002,21,1,0,0
59,-5.125000000000003,25,1,0,0
60,-3.111999999999999,12,1,0,0
61,-0.11000000000000001,10,1,0,0
62,-0.101,1,1,0,0
63,-0.10200000000000001,2,1,0,0
64,-0.10400000000000001,4,1,0,0
65,-0.10300000000000001,3,1,0,0
66,-0.11700000000000002,17,1,0,0
67,-0.11500000000000002,15,1,0,0
68,-0.10200000000000001,2,1,0,0
69,-0.10800000000000001,8,1,0,0
70,-0.12000000000000002,20,1,0,0
71,-1.1169999999999984,17,1,0,0
72,-0.101,1,1,0,0
73,-0.101,1,1,0,0
74,-0.11400000000000002,14,1,0,0
75,-0.10800000000000001,8,1,0,0
76,-0.10400000000000001,4,1,0,0
77,-0.11700000000000002,17,1,0,0
78,-0.10300000000000001,3,1,0,0
79,-0.11800000000000002,18,1,0,0
80,-0.11900000000000002,19,1,0,0
81,-1.177999999999994,78,1,0,0
82,-0.10200000000000001,2,1,0,0
83,-2.110999999999999,11,1,0,0
84,-0.10300000000000001,3,1,0,0
85,-0.10400000000000001,4,1,0,0
86,-0.101,1,1,0,0
87,-0.10300000000000001,3,1,0,0
88,-0.11000000000000001,10,1,0,0
89,-0.101,1,1,0,0
90,-0.10800000000000001,8,1,0,0
91,-0.11000000000000001,10,1,0,0
92,-0.10500000000000001,5,1,0,0
93,-0.101,1,1,0,0
94,-0.11100000000000002,11,1,0,0
95,-0.101,1,1,0,0
