episode,reward,length,chains_broken,chain_progressed,chains_completed
1,-6.128000000000001,28,1,0,0
2,-0.101,1,1,0,0
3,-0.10200000000000001,2,1,0,0
4,-5.140000000000001,40,1,0,0
5,7.976000000000003,24,0,1,1
6,-0.10300000000000001,3,1,0,0
7,0.9540000000000077,46,0,1,1
8,-0.10500000000000001,5,1,0,0
9,-0.10500000000000001,5,1,0,0
10,-2.1059999999999994,6,1,0,0
11,-10.098999999999972,100,0,0,0
12,-5.143000000000009,43,1,0,0
13,-0.10700000000000001,7,1,0,0
14,-0.10900000000000001,9,1,0,0
15,-0.10700000000000001,7,1,0,0
16,-9.09899999999999,100,0,0,0
17,-2.114,14,1,0,0
18,-0.10500000000000001,5,1,0,0
19,-0.11000000000000001,10,1,0,0
20,-0.11200000000000002,12,1,0,0
21,-0.10200000000000001,2,1,0,0
22,-0.10500000000000001,5,1,0,0
23,-3.113999999999999,14,1,0,0
24,-0.101,1,1,0,0
25,-2.159999999999994,60,1,0,0
26,-0.101,1,1,0,0
27,-0.11800000000000002,18,1,0,0
28,-0.11200000000000002,12,1,0,0
29,-0.10800000000000001,8,1,0,0
30,-0.101,1,1,0,0
31,-0.12000000000000002,20,1,0,0
32,-0.101,1,1,0,0
33,7.931000000000006,69,0,1,1
34,-0.101,1,1,0,0
35,-0.11400000000000002,14,1,0,0
36,-0.10400000000000001,4,1,0,0
37,-0.10600000000000001,6,1,0,0
38,-0.12900000000000003,29,1,0,0
39,-5.09900000000001,100,0,0,0
40,-1.1059999999999999,6,1,0,0
41,-2.0989999999999895,100,0,0,0
42,9.955,45,0,1,1
43,-0.11700000000000002,17,1,0,0
44,-0.10700000000000001,7,1,0,0
45,-1.1199999999999992,20,1,0,0
46,-0.11200000000000002,12,1,0,0
47,-0.10500000000000001,5,1,0,0
48,-0.10600000000000001,6,1,0,0
49,-0.101,1,1,0,0
50,-0.10600000000000001,6,1,0,0
51,-0.14500000000000005,45,1,0,0
52,-0.10300000000000001,3,1,0,0
53,-2.1749999999999936,75,1,0,0
54,-0.10600000000000001,6,1,0,0
55,9.952,48,0,1,1
56,-0.10300000000000001,3,1,0,0
57,-2.139,39,1,0,0
58,-0.11700000000000002,17,1,0,0
59,-0.10900000000000001,9,1,0,0
60,9.989,11,0,1,1
61,-0.101,1,1,0,0
62,-0.10500000000000001,5,1,0,0
63,-0.11600000000000002,16,1,0,0
64,-0.101,1,1,0,0
65,9.954,46,0,1,1
66,-2.0989999999999895,100,0,0,0
67,-0.10200000000000001,2,1,0,0
68,-0.11300000000000002,13,1,0,0
69,-0.10800000000000001,8,1,0,0
70,-2.0989999999999944,100,0,0,0
71,-5.134999999999999,35,1,0,0
72,-0.14300000000000004,43,1,0,0
73,8.972000000000001,28,0,1,1
74,-1.1089999999999993,9,1,0,0
75,-2.098999999999995,100,0,0,0
76,-0.10700000000000001,7,1,0,0
77,-0.10600000000000001,6,1,0,0
78,-0.10400000000000001,4,1,0,0
79,-0.10600000000000001,6,1,0,0
80,9.982000000000001,18,0,1,1
81,-0.10500000000000001,5,1,0,0
82,-0.10700000000000001,7,1,0,0
83,-0.11200000000000002,12,1,0,0
84,-0.10300000000000001,3,1,0,0
85,-0.10200000000000001,2,1,0,0
86,-0.10700000000000001,7,1,0,0
87,-0.101,1,1,0,0
88,-0.12200000000000003,22,1,0,0
89,-0.10800000000000001,8,1,0,0
90,-1.1639999999999975,64,1,0,0
91,-0.10400000000000001,4,1,0,0
92,-0.11000000000000001,10,1,0,0
93,-0.101,1,1,0,0
94,-1.099,100,0,0,0
95,-1.1079999999999994,8,1,0,0
96,-0.10800000000000001,8,1,0,0
97,-0.10500000000000001,5,1,0,0
98,-0.10400000000000001,4,1,0,0
99,-0.101,1,1,0,0
100,8.957,43,0,1,1
101,-1.115999999999999,16,1,0,0
102,-1.1149999999999998,15,1,0,0
103,-0.10300000000000001,3,1,0,0
104,-0.101,1,1,0,0
105,-0.101,1,1,0,0
106,5.903999999999981,96,0,1,1
107,6.9360000000000035,64,0,1,1
108,-0.10300000000000001,3,1,0,0
109,-0.101,1,1,0,0
110,-0.10500000000000001,5,1,0,0
111,9.972000000000001,28,0,1,1
112,-0.10800000000000001,8,1,0,0
113,-3.098999999999998,100,0,0,0
114,9.989,11,0,1,1
115,-0.10400000000000001,4,1,0,0
116,-0.12000000000000002,20,1,0,0
117,-0.10600000000000001,6,1,0,0
118,-0.11100000000000002,11,1,0,0
119,-0.10600000000000001,6,1,0,0
120,-0.10900000000000001,9,1,0,0
121,-0.10900000000000001,9,1,0,0
122,-0.10300000000000001,3,1,0,0
123,-0.10400000000000001,4,1,0,0
124,-0.10200000000000001,2,1,0,0
125,-0.10300000000000001,3,1,0,0
126,-0.10500000000000001,5,1,0,0
127,-1.099,100,0,0,0
128,-0.11000000000000001,10,1,0,0
129,-0.10200000000000001,2,1,0,0
130,-0.11700000000000002,17,1,0,0
131,-0.11600000000000002,16,1,0,0
132,-0.101,1,1,0,0
133,9.918000000000001,82,0,1,1
134,9.964,36,0,1,1
135,-1.1149999999999998,15,1,0,0
136,-0.10500000000000001,5,1,0,0
137,-2.0989999999999975,100,0,0,0
138,-2.1169999999999987,17,1,0,0
139,-0.10300000000000001,3,1,0,0
140,-0.11600000000000002,16,1,0,0
141,-0.13400000000000004,34,1,0,0
142,-0.13100000000000003,31,1,0,0
143,-0.10300000000000001,3,1,0,0
144,-0.10700000000000001,7,1,0,0
145,-0.10900000000000001,9,1,0,0
146,-0.10700000000000001,7,1,0,0
147,-0.11500000000000002,15,1,0,0
148,-0.10200000000000001,2,1,0,0
149,-0.11400000000000002,14,1,0,0
150,-0.10500000000000001,5,1,0,0
151,-0.13700000000000004,37,1,0,0
152,-0.11300000000000002,13,1,0,0
153,-0.101,1,1,0,0
154,8.973000000000003,27,0,1,1
155,-1.1339999999999968,34,1,0,0
156,-0.10400000000000001,4,1,0,0
157,9.954,46,0,1,1
158,-0.10200000000000001,2,1,0,0
159,9.991000000000001,9,0,1,1
160,-0.12500000000000003,25,1,0,0
161,-2.0989999999999966,100,0,0,0
162,-0.10200000000000001,2,1,0,0
163,-0.13500000000000004,35,1,0,0
164,-0.10400000000000001,4,1,0,0
165,-0.14700000000000005,47,1,0,0
166,-0.101,1,1,0,0
167,-0.10400000000000001,4,1,0,0
168,-0.11000000000000001,10,1,0,0
169,-0.101,1,1,0,0
170,-0.10400000000000001,4,1,0,0
171,9.973,27,0,1,1
172,9.988000000000001,12,0,1,1
173,-1.143999999999999,44,1,0,0
174,-1.1129999999999993,13,1,0,0
175,-0.10300000000000001,3,1,0,0
176,-0.10300000000000001,3,1,0,0
177,-0.10300000000000001,3,1,0,0
178,-0.101,1,1,0,0
179,-0.101,1,1,0,0
180,-0.13100000000000003,31,1,0,0
181,-0.10200000000000001,2,1,0,0
182,-0.11600000000000002,16,1,0,0
183,-0.10200000000000001,2,1,0,0
184,-0.10600000000000001,6,1,0,0
185,-0.10700000000000001,7,1,0,0
186,-0.11600000000000002,16,1,0,0
187,-0.10300000000000001,3,1,0,0
188,-0.10400000000000001,4,1,0,0
189,-0.12200000000000003,22,1,0,0
190,-0.10200000000000001,2,1,0,0
191,-0.10200000000000001,2,1,0,0
192,-0.10600000000000001,6,1,0,0
193,-1.1169999999999998,17,1,0,0
194,9.963000000000001,37,0,1,1
195,-0.101,1,1,0,0
196,-0.10900000000000001,9,1,0,0
197,-0.101,1,1,0,0
198,-0.10600000000000001,6,1,0,0
199,9.968,32,0,1,1
200,9.986,14,0,1,1
201,-1.1129999999999995,13,1,0,0
202,-1.1199999999999988,20,1,0,0
203,-0.10400000000000001,4,1,0,0
204,8.973000000000003,27,0,1,1
205,-0.10500000000000001,5,1,0,0
206,9.995000000000001,5,0,1,1
207,-2.107999999999999,8,1,0,0
208,-0.101,1,1,0,0
209,-0.101,1,1,0,0
210,-0.101,1,1,0,0
211,-0.101,1,1,0,0
212,-0.11600000000000002,16,1,0,0
213,8.967000000000002,33,0,1,1
214,-0.10500000000000001,5,1,0,0
215,8.951000000000004,49,0,1,1
216,-0.10500000000000001,5,1,0,0
217,-0.10500000000000001,5,1,0,0
218,-0.101,1,1,0,0
219,6.938000000000004,62,0,1,1
220,-0.10300000000000001,3,1,0,0
221,-0.11200000000000002,12,1,0,0
222,9.984,16,0,1,1
223,-0.10200000000000001,2,1,0,0
224,-0.10300000000000001,3,1,0,0
225,-0.10200000000000001,2,1,0,0
226,-0.101,1,1,0,0
227,9.985000000000001,15,0,1,1
228,-0.101,1,1,0,0
229,-0.10400000000000001,4,1,0,0
230,-0.10300000000000001,3,1,0,0
231,9.940000000000001,60,0,1,1
232,-0.10700000000000001,7,1,0,0
233,9.954,46,0,1,1
234,-2.106,6,1,0,0
235,-0.101,1,1,0,0
236,-0.11300000000000002,13,1,0,0
237,-1.1199999999999999,20,1,0,0
238,-0.101,1,1,0,0
239,-0.11200000000000002,12,1,0,0
240,8.959000000000003,41,0,1,1
241,-0.11300000000000002,13,1,0,0
242,-1.1259999999999981,26,1,0,0
243,-0.11200000000000002,12,1,0,0
244,-0.12700000000000003,27,1,0,0
245,9.977,23,0,1,1
246,-0.10200000000000001,2,1,0,0
247,-0.11000000000000001,10,1,0,0
248,-0.10200000000000001,2,1,0,0
249,9.936,64,0,1,1
250,-0.12200000000000003,22,1,0,0
251,-0.10200000000000001,2,1,0,0
252,-0.11100000000000002,11,1,0,0
253,-0.10600000000000001,6,1,0,0
254,-0.11100000000000002,11,1,0,0
255,-0.10900000000000001,9,1,0,0
256,-0.11600000000000002,16,1,0,0
257,-0.14200000000000004,42,1,0,0
258,-0.10800000000000001,8,1,0,0
259,-0.10700000000000001,7,1,0,0
260,-0.10900000000000001,9,1,0,0
261,-0.11500000000000002,15,1,0,0
262,9.973,27,0,1,1
263,-0.10500000000000001,5,1,0,0
264,-0.10300000000000001,3,1,0,0
265,-0.10500000000000001,5,1,0,0
266,-0.10500000000000001,5,1,0,0
267,-1.1149999999999993,15,1,0,0
268,-0.10200000000000001,2,1,0,0
269,-0.10400000000000001,4,1,0,0
270,9.991000000000001,9,0,1,1
271,-0.10300000000000001,3,1,0,0
272,-0.10700000000000001,7,1,0,0
273,-0.12800000000000003,28,1,0,0
