episode,reward,length,chains_broken,chain_progressed,chains_completed
1,-0.10200000000000001,2,1,0,0
2,-7.148000000000009,48,1,0,0
3,-19.192000000000007,92,1,0,0
4,-0.11100000000000002,11,1,0,0
5,-0.10400000000000001,4,1,0,0
6,-0.10300000000000001,3,1,0,0
7,-2.116999999999998,17,1,0,0
8,-0.10300000000000001,3,1,0,0
9,-0.101,1,1,0,0
10,-0.10200000000000001,2,1,0,0
11,-7.136000000000001,36,1,0,0
12,-5.127000000000002,27,1,0,0
13,-0.12100000000000002,21,1,0,0
14,-0.10300000000000001,3,1,0,0
15,-0.10300000000000001,3,1,0,0
16,-7.099000000000008,100,0,0,0
17,-0.10200000000000001,2,1,0,0
18,-10.09899999999996,100,0,0,0
19,-1.1129999999999989,13,1,0,0
20,-0.10400000000000001,4,1,0,0
21,-0.13000000000000003,30,1,0,0
22,-0.10300000000000001,3,1,0,0
23,-0.11200000000000002,12,1,0,0
24,-0.101,1,1,0,0
25,-1.1289999999999987,29,1,0,0
26,-0.101,1,1,0,0
27,-0.10200000000000001,2,1,0,0
28,-0.12000000000000002,20,1,0,0
29,-0.11600000000000002,16,1,0,0
30,-0.101,1,1,0,0
31,-1.1289999999999982,29,1,0,0
32,-0.10700000000000001,7,1,0,0
33,8.902000000000008,98,0,1,1
34,-0.11100000000000002,11,1,0,0
35,-1.1079999999999997,8,1,0,0
36,-0.11300000000000002,13,1,0,0
37,8.944000000000004,56,0,1,1
38,-1.194,94,1,0,0
39,8.951,49,0,1,1
40,-0.12500000000000003,25,1,0,0
41,8.904,96,0,1,1
42,9.953000000000001,47,0,1,1
43,-0.10500000000000001,5,1,0,0
44,-0.10300000000000001,3,1,0,0
45,-0.11500000000000002,15,1,0,0
46,-1.1169999999999993,17,1,0,0
47,-0.101,1,1,0,0
48,-0.10600000000000001,6,1,0,0
49,-0.10500000000000001,5,1,0,0
50,9.972000000000001,28,0,1,1
51,6.962000000000003,38,0,1,1
52,-0.10700000000000001,7,1,0,0
53,-0.11200000000000002,12,1,0,0
54,-0.11200000000000002,12,1,0,0
55,-0.10200000000000001,2,1,0,0
56,-0.10700000000000001,7,1,0,0
57,-0.11100000000000002,11,1,0,0
58,-0.10700000000000001,7,1,0,0
59,-0.101,1,1,0,0
60,-1.1099999999999999,10,1,0,0
61,-0.11900000000000002,19,1,0,0
62,-0.16100000000000006,61,1,0,0
63,-0.13500000000000004,35,1,0,0
64,-0.101,1,1,0,0
65,-0.11400000000000002,14,1,0,0
66,-0.12000000000000002,20,1,0,0
67,-0.10200000000000001,2,1,0,0
68,-0.101,1,1,0,0
69,-0.11400000000000002,14,1,0,0
70,-1.1289999999999987,29,1,0,0
71,-0.10400000000000001,4,1,0,0
72,-0.10500000000000001,5,1,0,0
73,-1.1259999999999986,26,1,0,0
74,-0.12900000000000003,29,1,0,0
75,-0.10400000000000001,4,1,0,0
76,-0.10300000000000001,3,1,0,0
77,-0.12600000000000003,26,1,0,0
78,-0.10800000000000001,8,1,0,0
79,-0.11000000000000001,10,1,0,0
80,-1.1189999999999987,19,1,0,0
81,-0.101,1,1,0,0
82,-0.101,1,1,0,0
83,-0.10800000000000001,8,1,0,0
84,-0.10900000000000001,9,1,0,0
85,-2.0989999999999895,100,0,0,0
86,-0.10500000000000001,5,1,0,0
87,-2.0989999999999913,100,0,0,0
88,-0.11700000000000002,17,1,0,0
89,-1.1129999999999989,13,1,0,0
90,-2.1109999999999998,11,1,0,0
91,-0.10200000000000001,2,1,0,0
92,-0.11400000000000002,14,1,0,0
93,-0.101,1,1,0,0
94,9.927000000000001,73,0,1,1
95,-0.10300000000000001,3,1,0,0
96,-0.10200000000000001,2,1,0,0
97,-0.10200000000000001,2,1,0,0
98,-0.11000000000000001,10,1,0,0
99,-0.101,1,1,0,0
100,-0.10400000000000001,4,1,0,0
101,-0.101,1,1,0,0
102,-0.12200000000000003,22,1,0,0
103,-0.10700000000000001,7,1,0,0
104,-0.11500000000000002,15,1,0,0
105,-0.101,1,1,0,0
106,9.972000000000001,28,0,1,1
107,9.983,17,0,1,1
108,-0.10300000000000001,3,1,0,0
109,-0.11100000000000002,11,1,0,0
110,8.907000000000002,93,0,1,1
111,-0.10800000000000001,8,1,0,0
112,-0.10800000000000001,8,1,0,0
113,-0.10900000000000001,9,1,0,0
114,-0.10600000000000001,6,1,0,0
115,-0.10200000000000001,2,1,0,0
116,-0.11600000000000002,16,1,0,0
117,-0.10800000000000001,8,1,0,0
118,-0.10700000000000001,7,1,0,0
119,-0.101,1,1,0,0
120,-0.11000000000000001,10,1,0,0
121,9.974,26,0,1,1
122,-0.101,1,1,0,0
123,-1.1209999999999996,21,1,0,0
124,-0.10300000000000001,3,1,0,0
125,-0.10500000000000001,5,1,0,0
126,-0.10300000000000001,3,1,0,0
127,9.958,42,0,1,1
128,-0.10600000000000001,6,1,0,0
129,9.98,20,0,1,1
130,-1.099,100,0,0,0
131,-0.10600000000000001,6,1,0,0
132,-0.101,1,1,0,0
133,9.952,48,0,1,1
134,-0.13400000000000004,34,1,0,0
135,-0.10600000000000001,6,1,0,0
136,-0.10300000000000001,3,1,0,0
137,9.971,29,0,1,1
138,-1.1059999999999999,6,1,0,0
139,-0.101,1,1,0,0
140,-0.10200000000000001,2,1,0,0
141,-0.11600000000000002,16,1,0,0
142,-0.101,1,1,0,0
143,-0.101,1,1,0,0
144,-0.10300000000000001,3,1,0,0
145,-0.10300000000000001,3,1,0,0
146,-0.101,1,1,0,0
147,-0.10300000000000001,3,1,0,0
148,-0.10200000000000001,2,1,0,0
149,-0.10300000000000001,3,1,0,0
150,-0.101,1,1,0,0
151,-0.10500000000000001,5,1,0,0
152,-0.101,1,1,0,0
153,-0.10700000000000001,7,1,0,0
154,-0.11400000000000002,14,1,0,0
155,5.963000000000001,37,0,1,1
156,-1.1099999999999999,10,1,0,0
157,-0.10400000000000001,4,1,0,0
158,-0.10400000000000001,4,1,0,0
159,-0.10200000000000001,2,1,0,0
160,9.989,11,0,1,1
161,9.904,96,0,1,1
162,9.98,20,0,1,1
163,-1.1059999999999999,6,1,0,0
164,-0.10600000000000001,6,1,0,0
165,-0.13100000000000003,31,1,0,0
166,-0.101,1,1,0,0
167,-0.11200000000000002,12,1,0,0
168,-0.10200000000000001,2,1,0,0
169,-0.10500000000000001,5,1,0,0
170,-0.10600000000000001,6,1,0,0
171,-2.1209999999999987,21,1,0,0
172,9.988000000000001,12,0,1,1
173,-0.10300000000000001,3,1,0,0
174,-0.10800000000000001,8,1,0,0
175,8.972000000000001,28,0,1,1
176,-0.10800000000000001,8,1,0,0
177,-0.10300000000000001,3,1,0,0
178,-0.12300000000000003,23,1,0,0
179,-0.10300000000000001,3,1,0,0
180,-1.1059999999999999,6,1,0,0
181,-0.10400000000000001,4,1,0,0
182,9.98,20,0,1,1
183,-3.1139999999999994,14,1,0,0
184,-2.111999999999999,12,1,0,0
185,-0.10700000000000001,7,1,0,0
