episode,reward,length,chains_broken,chain_progressed,chains_completed
1,-43.0,175,1,0,0
2,4.0,158,0,1,1
3,-12.0,200,2,0,0
4,-13.0,200,1,0,0
5,-3.0,159,1,0,0
6,-2.0,161,2,0,0
7,-3.0,200,0,0,0
8,-3.0,181,2,0,0
9,-1.0,200,0,0,0
10,-3.0,200,1,0,0
11,-1.0,200,0,0,0
12,-3.0,200,2,0,0
13,-1.0,200,0,0,0
14,-2.0,200,1,0,0
15,-2.0,200,1,0,0
16,-2.0,200,1,0,0
17,-2.0,200,1,0,0
18,-2.0,200,1,0,0
19,-2.0,200,1,0,0
20,-2.0,200,1,0,0
21,-1.0,200,0,0,0
22,-2.0,200,1,0,0
23,-2.0,200,1,0,0
24,-3.0,148,2,0,0
25,-3.0,200,2,0,0
26,-2.0,200,1,0,0
27,-2.0,190,2,0,0
28,-1.0,200,0,0,0
29,-1.0,200,0,0,0
30,-1.0,200,0,0,0
31,-3.0,200,2,0,0
32,-2.0,200,1,0,0
33,-1.0,200,0,0,0
34,-1.0,200,0,0,0
35,-1.0,200,0,0,0
36,-1.0,200,0,0,0
37,-1.0,200,0,0,0
38,-2.0,200,1,0,0
39,-2.0,200,1,0,0
40,-2.0,200,1,0,0
41,-1.0,200,0,0,0
42,-2.0,200,1,0,0
43,-3.0,200,2,0,0
44,-1.0,200,0,0,0
45,-2.0,200,1,0,0
46,-1.0,200,0,0,0
47,-1.0,200,0,0,0
48,-1.0,200,0,0,0
49,-2.0,200,1,0,0
50,-1.0,200,0,0,0
51,-1.0,200,0,0,0
52,-1.0,200,0,0,0
53,-2.0,200,0,0,0
54,-1.0,200,0,0,0
55,-2.0,200,1,0,0
56,-1.0,200,0,0,0
57,-2.0,200,1,0,0
58,-2.0,200,1,0,0
59,-1.0,200,0,0,0
60,-2.0,200,1,0,0
61,-1.0,200,0,0,0
62,-1.0,200,0,0,0
63,-3.0,200,2,0,0
64,-1.0,200,0,0,0
65,-2.0,200,1,0,0
66,-2.0,200,1,0,0
67,-1.0,200,0,0,0
68,-1.0,200,0,0,0
69,-2.0,200,1,0,0
70,-2.0,200,1,0,0
71,-2.0,200,1,0,0
72,-1.0,200,0,0,0
73,-1.0,200,0,0,0
74,-1.0,200,0,0,0
75,-1.0,200,0,0,0
76,-3.0,200,2,0,0
77,-1.0,200,0,0,0
78,-1.0,200,0,0,0
