episode,reward,length,chains_broken,chain_progressed,chains_completed
1,-50.0,349,1,0,0
2,-11.0,536,0,1,1
3,-10.0,550,1,0,0
4,-3.0,550,1,0,0
5,-4.0,550,2,0,0
6,-13.0,550,1,0,0
7,-2.0,550,1,0,0
8,-3.0,550,1,0,0
9,10.0,533,0,1,1
10,-3.0,550,2,0,0
11,-3.0,550,2,0,0
12,-3.0,550,1,0,0
13,-2.0,550,0,0,0
14,-2.0,550,0,0,0
15,-3.0,550,2,0,0
16,-1.0,550,0,0,0
17,-3.0,550,2,0,0
18,-4.0,550,1,0,0
19,-1.0,550,0,0,0
20,-2.0,550,1,0,0
21,-2.0,550,1,0,0
22,-2.0,550,1,0,0
23,-2.0,550,1,0,0
24,-3.0,550,2,0,0
25,-1.0,550,0,0,0
26,-3.0,550,2,0,0
27,-3.0,550,2,0,0
28,-2.0,550,1,0,0
29,-1.0,550,0,0,0
30,-3.0,550,1,0,0
31,-2.0,550,1,0,0
32,-3.0,550,1,0,0
33,-2.0,550,1,0,0
34,-2.0,550,1,0,0
35,-2.0,550,1,0,0
36,-3.0,550,2,0,0
37,-1.0,550,0,0,0
38,-2.0,550,0,0,0
39,-2.0,550,0,0,0
40,-2.0,550,1,0,0
41,-1.0,550,0,0,0
42,-3.0,550,1,0,0
43,-3.0,550,2,0,0
44,-3.0,550,2,0,0
45,-2.0,550,1,0,0
46,-3.0,550,2,0,0
47,-4.0,550,1,0,0
48,10.0,541,0,1,1
49,-2.0,550,1,0,0
50,-1.0,550,0,0,0
51,-2.0,550,0,0,0
52,-1.0,550,0,0,0
53,-2.0,550,0,0,0
54,-1.0,550,0,0,0
55,-1.0,550,0,0,0
56,-2.0,550,1,0,0
57,-2.0,550,1,0,0
58,-1.0,550,0,0,0
59,-3.0,550,2,0,0
60,-2.0,550,1,0,0
61,-2.0,550,1,0,0
62,-1.0,550,0,0,0
63,-1.0,550,0,0,0
64,-3.0,550,2,0,0
65,-1.0,550,0,0,0
66,-1.0,550,0,0,0
67,-3.0,550,1,0,0
68,-1.0,550,0,0,0
69,-3.0,550,1,0,0
70,-2.0,550,1,0,0
71,-2.0,550,1,0,0
72,-1.0,550,0,0,0
73,-1.0,550,0,0,0
74,-1.0,550,0,0,0
75,-1.0,550,0,0,0
76,-2.0,550,1,0,0
77,-2.0,550,1,0,0
78,-2.0,550,1,0,0
79,-2.0,550,1,0,0
80,-2.0,550,1,0,0
81,-2.0,550,1,0,0
82,-3.0,550,2,0,0
83,-1.0,550,0,0,0
84,-2.0,550,1,0,0
85,-2.0,550,0,0,0
86,-1.0,550,0,0,0
87,-2.0,550,0,0,0
