episode,reward,length,chains_broken,chain_progressed,chains_completed
1,-19.0,134,0,1,1
2,-16.0,84,2,0,0
3,-23.0,150,2,0,0
4,-14.0,150,2,0,0
5,-14.0,150,1,0,0
6,-7.0,150,1,0,0
7,6.0,117,0,1,1
8,-3.0,150,1,0,0
9,-4.0,76,2,0,0
10,-3.0,150,2,0,0
11,-1.0,150,0,0,0
12,-3.0,109,2,0,0
13,-1.0,150,0,0,0
14,-4.0,150,1,0,0
15,-2.0,141,2,0,0
16,-2.0,150,1,0,0
17,-2.0,150,1,0,0
18,-2.0,150,1,0,0
19,-2.0,150,1,0,0
20,-2.0,150,1,0,0
21,-1.0,150,0,0,0
22,-2.0,150,1,0,0
23,-2.0,150,1,0,0
24,-2.0,122,2,0,0
25,-3.0,150,2,0,0
26,-1.0,150,0,0,0
27,-2.0,150,1,0,0
28,-1.0,150,0,0,0
29,-2.0,150,1,0,0
30,-2.0,150,1,0,0
31,-3.0,150,2,0,0
32,-2.0,150,1,0,0
33,-2.0,150,1,0,0
34,-1.0,150,0,0,0
35,-1.0,150,0,0,0
36,-2.0,150,1,0,0
37,-1.0,150,0,0,0
38,-2.0,150,0,0,0
39,-2.0,150,1,0,0
40,-3.0,106,2,0,0
41,-1.0,150,0,0,0
42,-2.0,150,1,0,0
43,-3.0,150,2,0,0
44,-1.0,150,0,0,0
45,-2.0,150,1,0,0
46,-1.0,150,0,0,0
47,-1.0,150,0,0,0
48,-1.0,150,0,0,0
49,-2.0,150,1,0,0
50,-1.0,150,0,0,0
51,-1.0,150,0,0,0
52,-3.0,150,2,0,0
53,-1.0,150,0,0,0
54,-4.0,150,0,0,0
55,-4.0,150,0,0,0
56,-2.0,150,1,0,0
57,-3.0,150,1,0,0
58,-1.0,150,0,0,0
59,-1.0,150,0,0,0
60,-1.0,150,0,0,0
61,-1.0,150,0,0,0
62,-1.0,150,0,0,0
63,-2.0,150,1,0,0
64,-1.0,150,0,0,0
65,-2.0,150,1,0,0
66,-1.0,150,0,0,0
67,-2.0,150,1,0,0
68,-1.0,150,0,0,0
69,-2.0,150,1,0,0
70,-1.0,150,0,0,0
71,-2.0,150,1,0,0
72,-2.0,150,1,0,0
73,-1.0,150,0,0,0
74,-13.0,150,0,0,0
75,-2.0,150,1,0,0
76,-2.0,150,1,0,0
77,-1.0,150,0,0,0
78,-1.0,150,0,0,0
79,-3.0,150,2,0,0
80,-1.0,150,0,0,0
81,-3.0,150,1,0,0
82,-2.0,150,1,0,0
83,-2.0,150,1,0,0
84,-1.0,150,0,0,0
85,-1.0,150,0,0,0
86,-1.0,150,0,0,0
87,-2.0,150,1,0,0
88,-1.0,150,0,0,0
89,-1.0,150,0,0,0
90,-1.0,150,0,0,0
91,-1.0,150,0,0,0
92,-3.0,150,2,0,0
93,-4.0,150,1,0,0
94,-2.0,150,1,0,0
95,-1.0,150,0,0,0
96,-2.0,150,1,0,0
