episode,reward,length,chains_broken,chain_progressed,chains_completed
1,-50.0,403,1,0,0
2,-23.0,785,1,0,0
3,-5.0,845,1,0,0
4,-7.0,850,2,0,0
5,-5.0,813,1,0,0
6,-7.0,850,1,0,0
7,-3.0,850,0,0,0
8,-4.0,850,0,0,0
9,-3.0,799,1,0,0
10,-2.0,823,1,0,0
11,-7.0,850,2,0,0
12,-3.0,850,1,0,0
13,-2.0,850,1,0,0
14,-2.0,850,1,0,0
15,-7.0,850,2,0,0
16,-4.0,842,2,0,0
17,-2.0,850,1,0,0
18,-4.0,850,1,0,0
19,-3.0,850,1,0,0
20,-2.0,850,1,0,0
21,-6.0,850,0,0,0
22,10.0,798,0,1,1
23,-4.0,850,2,0,0
24,-18.0,817,2,0,0
25,-4.0,850,2,0,0
26,-3.0,850,1,0,0
27,-4.0,817,2,0,0
28,-5.0,850,2,0,0
29,-2.0,850,1,0,0
30,-3.0,850,1,0,0
31,-4.0,850,2,0,0
32,9.0,831,0,1,1
33,-10.0,850,2,0,0
34,-1.0,850,0,0,0
35,-1.0,850,0,0,0
36,-2.0,850,1,0,0
37,-3.0,850,1,0,0
38,-4.0,850,2,0,0
39,-5.0,850,1,0,0
40,-3.0,850,0,0,0
41,-6.0,850,0,0,0
42,-3.0,850,2,0,0
43,-4.0,850,2,0,0
44,-10.0,850,1,0,0
45,-3.0,850,1,0,0
46,-4.0,850,0,0,0
47,-3.0,850,0,0,0
48,-6.0,850,1,0,0
49,-2.0,850,1,0,0
50,-10.0,850,0,0,0
51,-6.0,850,1,0,0
52,-3.0,795,1,0,0
53,-11.0,850,2,0,0
54,-3.0,850,2,0,0
55,-7.0,850,1,0,0
56,-3.0,850,1,0,0
57,9.0,809,0,1,1
58,-3.0,850,2,0,0
59,10.0,789,0,1,1
60,-4.0,850,1,0,0
61,-8.0,850,1,0,0
62,-5.0,850,1,0,0
63,-3.0,850,2,0,0
64,-1.0,850,0,0,0
65,-3.0,850,1,0,0
66,-2.0,850,1,0,0
67,-3.0,850,1,0,0
68,9.0,819,0,1,1
69,-4.0,850,1,0,0
70,-3.0,850,2,0,0
71,-3.0,850,2,0,0
72,-3.0,850,1,0,0
73,-3.0,850,1,0,0
74,-2.0,850,0,0,0
75,-5.0,850,2,0,0
76,-4.0,836,2,0,0
77,-1.0,850,0,0,0
78,-4.0,850,1,0,0
79,-2.0,850,1,0,0
80,-3.0,850,0,0,0
81,-3.0,850,2,0,0
82,-3.0,850,2,0,0
83,-3.0,850,1,0,0
84,-3.0,801,2,0,0
85,-2.0,850,0,0,0
86,-5.0,850,1,0,0
87,-4.0,850,2,0,0
88,9.0,844,0,1,1
89,-4.0,850,2,0,0
90,-3.0,850,1,0,0
91,-3.0,850,0,0,0
92,-4.0,850,2,0,0
93,-3.0,850,1,0,0
94,-3.0,850,0,0,0
95,-5.0,850,2,0,0
96,-4.0,850,2,0,0
97,-3.0,850,0,0,0
98,-4.0,850,1,0,0
99,-7.0,850,1,0,0
100,-3.0,850,1,0,0
101,-5.0,850,1,0,0
102,-4.0,850,0,0,0
103,-3.0,850,2,0,0
104,-2.0,850,1,0,0
105,-4.0,850,1,0,0
106,-1.0,850,0,0,0
107,-3.0,830,2,0,0
108,-7.0,850,0,0,0
109,-3.0,850,2,0,0
110,-3.0,850,2,0,0
111,-5.0,850,2,0,0
112,-3.0,850,1,0,0
113,9.0,782,0,1,1
114,-3.0,850,1,0,0
115,8.0,795,0,1,1
116,-3.0,808,2,0,0
117,-2.0,850,0,0,0
118,-1.0,850,0,0,0
119,-2.0,850,1,0,0
120,-3.0,850,2,0,0
121,-3.0,850,1,0,0
122,-3.0,850,1,0,0
123,-3.0,850,1,0,0
124,-2.0,850,0,0,0
125,-3.0,850,2,0,0
126,-2.0,850,0,0,0
127,-2.0,850,0,0,0
128,-2.0,850,1,0,0
129,-3.0,850,2,0,0
130,-2.0,850,1,0,0
131,-4.0,850,1,0,0
132,-3.0,850,0,0,0
133,-2.0,850,0,0,0
134,-3.0,850,2,0,0
135,-2.0,850,1,0,0
136,-4.0,850,2,0,0
137,-3.0,850,1,0,0
138,-5.0,850,1,0,0
139,-2.0,850,1,0,0
140,-2.0,850,1,0,0
141,-2.0,850,0,0,0
142,-3.0,850,1,0,0
143,-4.0,850,2,0,0
144,-5.0,850,1,0,0
145,-3.0,850,1,0,0
146,-3.0,850,1,0,0
147,-8.0,850,1,0,0
148,-2.0,850,1,0,0
149,-2.0,850,1,0,0
150,-3.0,850,1,0,0
151,-2.0,808,1,0,0
152,-7.0,850,0,0,0
153,-3.0,850,0,0,0
154,-3.0,850,1,0,0
155,-1.0,850,0,0,0
156,-4.0,833,2,0,0
157,-1.0,850,0,0,0
158,-3.0,850,2,0,0
159,-12.0,850,2,0,0
160,-2.0,850,1,0,0
161,-2.0,850,1,0,0
162,-1.0,850,0,0,0
