episode,reward,length,chains_broken,chain_progressed,chains_completed
1,-0.11100000000000002,11,1,0,0
2,9.96,40,0,1,1
3,-1.099,100,0,0,0
4,-0.12400000000000003,24,1,0,0
5,-0.11000000000000001,10,1,0,0
6,9.934000000000001,66,0,1,1
7,-0.10400000000000001,4,1,0,0
8,-0.11100000000000002,11,1,0,0
9,-1.099,100,0,0,0
10,9.973,27,0,1,1
11,-0.10400000000000001,4,1,0,0
12,-0.10800000000000001,8,1,0,0
13,-0.11300000000000002,13,1,0,0
14,-0.16200000000000006,62,1,0,0
15,-1.099,100,0,0,0
16,9.963000000000001,37,0,1,1
17,-1.099,100,0,0,0
18,-0.11800000000000002,18,1,0,0
19,-2.0989999999999913,100,0,0,0
20,-1.099,100,0,0,0
21,9.987,13,0,1,1
22,-0.11300000000000002,13,1,0,0
23,-0.10700000000000001,7,1,0,0
24,9.973,27,0,1,1
25,9.968,32,0,1,1
26,-1.099,100,0,0,0
27,-0.13400000000000004,34,1,0,0
28,-0.11800000000000002,18,1,0,0
29,9.964,36,0,1,1
30,9.950000000000001,50,0,1,1
31,-0.12700000000000003,27,1,0,0
32,-0.101,1,1,0,0
33,9.963000000000001,37,0,1,1
34,8.949000000000002,51,0,1,1
35,9.967,33,0,1,1
36,-0.16000000000000006,60,1,0,0
37,9.965,35,0,1,1
38,-0.10800000000000001,8,1,0,0
39,9.97,30,0,1,1
40,9.975000000000001,25,0,1,1
41,-0.12300000000000003,23,1,0,0
42,9.971,29,0,1,1
43,9.971,29,0,1,1
44,-0.12000000000000002,20,1,0,0
45,9.97,30,0,1,1
46,9.911000000000001,89,0,1,1
47,-0.10400000000000001,4,1,0,0
48,-0.10700000000000001,7,1,0,0
49,-0.11300000000000002,13,1,0,0
50,-0.11800000000000002,18,1,0,0
51,-0.11200000000000002,12,1,0,0
52,9.972000000000001,28,0,1,1
53,-0.12200000000000003,22,1,0,0
54,-0.11700000000000002,17,1,0,0
55,9.976,24,0,1,1
56,9.961,39,0,1,1
57,-0.10800000000000001,8,1,0,0
58,-0.14700000000000005,47,1,0,0
59,-0.11600000000000002,16,1,0,0
60,-0.14500000000000005,45,1,0,0
61,-0.10800000000000001,8,1,0,0
62,9.977,23,0,1,1
63,-0.11900000000000002,19,1,0,0
64,9.965,35,0,1,1
65,-0.11400000000000002,14,1,0,0
66,-0.11300000000000002,13,1,0,0
67,9.972000000000001,28,0,1,1
68,-0.12400000000000003,24,1,0,0
69,-0.10600000000000001,6,1,0,0
70,9.952,48,0,1,1
71,-0.12000000000000002,20,1,0,0
72,-0.11600000000000002,16,1,0,0
73,9.976,24,0,1,1
74,9.979000000000001,21,0,1,1
75,-0.12300000000000003,23,1,0,0
76,9.957,43,0,1,1
77,-0.13100000000000003,31,1,0,0
78,-0.10700000000000001,7,1,0,0
79,-0.11300000000000002,13,1,0,0
80,-0.11000000000000001,10,1,0,0
81,9.97,30,0,1,1
82,-1.099,100,0,0,0
83,-0.11200000000000002,12,1,0,0
84,9.968,32,0,1,1
85,9.986,14,0,1,1
86,-0.11600000000000002,16,1,0,0
87,9.973,27,0,1,1
88,-0.10700000000000001,7,1,0,0
89,-1.099,100,0,0,0
90,-0.10800000000000001,8,1,0,0
91,-0.11500000000000002,15,1,0,0
92,-0.13200000000000003,32,1,0,0
93,-1.099,100,0,0,0
94,-0.12900000000000003,29,1,0,0
95,9.957,43,0,1,1
96,-0.11800000000000002,18,1,0,0
97,9.978,22,0,1,1
98,-0.12600000000000003,26,1,0,0
99,9.967,33,0,1,1
100,-0.11400000000000002,14,1,0,0
101,9.97,30,0,1,1
102,-0.11900000000000002,19,1,0,0
103,-1.152,52,1,0,0
104,-0.12500000000000003,25,1,0,0
105,-0.11700000000000002,17,1,0,0
106,-0.11100000000000002,11,1,0,0
107,-0.13500000000000004,35,1,0,0
108,9.933,67,0,1,1
109,-1.099,100,0,0,0
110,-0.10800000000000001,8,1,0,0
111,-0.11600000000000002,16,1,0,0
112,-0.12000000000000002,20,1,0,0
113,9.994,6,0,1,1
114,-0.11100000000000002,11,1,0,0
115,9.929,71,0,1,1
116,-1.099,100,0,0,0
117,9.952,48,0,1,1
118,-0.12000000000000002,20,1,0,0
119,-0.101,1,1,0,0
120,-0.12200000000000003,22,1,0,0
121,9.972000000000001,28,0,1,1
122,-0.10600000000000001,6,1,0,0
123,-0.12200000000000003,22,1,0,0
124,-0.11200000000000002,12,1,0,0
125,-0.12800000000000003,28,1,0,0
126,-0.11200000000000002,12,1,0,0
127,-0.11200000000000002,12,1,0,0
128,9.93,70,0,1,1
129,-0.11100000000000002,11,1,0,0
130,-0.10700000000000001,7,1,0,0
131,-0.12500000000000003,25,1,0,0
132,-0.12000000000000002,20,1,0,0
133,-0.10800000000000001,8,1,0,0
134,9.971,29,0,1,1
135,-1.099,100,0,0,0
136,-0.11300000000000002,13,1,0,0
137,-0.13400000000000004,34,1,0,0
138,9.921000000000001,79,0,1,1
139,-0.11400000000000002,14,1,0,0
140,-0.11100000000000002,11,1,0,0
141,-0.10600000000000001,6,1,0,0
142,9.929,71,0,1,1
143,9.972000000000001,28,0,1,1
144,-0.12000000000000002,20,1,0,0
145,-0.12300000000000003,23,1,0,0
146,-0.11900000000000002,19,1,0,0
147,9.971,29,0,1,1
148,9.972000000000001,28,0,1,1
149,9.986,14,0,1,1
150,-0.12400000000000003,24,1,0,0
151,9.967,33,0,1,1
152,-1.099,100,0,0,0
153,-0.11400000000000002,14,1,0,0
154,9.97,30,0,1,1
155,-0.12900000000000003,29,1,0,0
156,-0.12600000000000003,26,1,0,0
157,-1.099,100,0,0,0
158,-0.12600000000000003,26,1,0,0
159,-0.11800000000000002,18,1,0,0
160,-0.11500000000000002,15,1,0,0
161,-0.11800000000000002,18,1,0,0
162,-0.11800000000000002,18,1,0,0
163,-3.121999999999999,22,1,0,0
164,9.949,51,0,1,1
165,-0.10700000000000001,7,1,0,0
166,-0.11100000000000002,11,1,0,0
167,-0.11000000000000001,10,1,0,0
168,-0.10500000000000001,5,1,0,0
169,9.974,26,0,1,1
170,-0.10500000000000001,5,1,0,0
171,-0.13100000000000003,31,1,0,0
172,9.975000000000001,25,0,1,1
173,9.955,45,0,1,1
174,-0.11600000000000002,16,1,0,0
175,-0.11600000000000002,16,1,0,0
176,8.961000000000002,39,0,1,1
177,9.973,27,0,1,1
178,-0.11400000000000002,14,1,0,0
179,-0.10700000000000001,7,1,0,0
180,8.930000000000003,70,0,1,1
181,9.964,36,0,1,1
182,-0.11100000000000002,11,1,0,0
183,9.968,32,0,1,1
184,9.961,39,0,1,1
185,9.974,26,0,1,1
186,-0.12800000000000003,28,1,0,0
187,-0.12200000000000003,22,1,0,0
188,-1.099,100,0,0,0
189,-0.10600000000000001,6,1,0,0
190,9.977,23,0,1,1
191,-0.11600000000000002,16,1,0,0
192,-0.11600000000000002,16,1,0,0
193,9.976,24,0,1,1
194,9.971,29,0,1,1
195,-0.11500000000000002,15,1,0,0
196,-0.10600000000000001,6,1,0,0
197,-0.12700000000000003,27,1,0,0
198,-0.10500000000000001,5,1,0,0
199,-0.12700000000000003,27,1,0,0
200,9.968,32,0,1,1
201,-0.10900000000000001,9,1,0,0
202,-0.11300000000000002,13,1,0,0
203,-0.12500000000000003,25,1,0,0
