episode,reward,length,chains_broken,chain_progressed,chains_completed
1,-2.0,200,1,0,0
2,-2.0,200,0,0,0
3,-2.0,200,0,0,0
4,-1.0,200,0,0,0
5,-4.0,200,2,0,0
6,-1.0,200,0,0,0
7,-2.0,200,1,0,0
8,-2.0,200,1,0,0
9,-2.0,200,1,0,0
10,-3.0,200,2,0,0
11,-1.0,200,0,0,0
12,-1.0,200,0,0,0
13,-1.0,200,0,0,0
14,-1.0,200,0,0,0
15,-3.0,200,1,0,0
16,-1.0,200,0,0,0
17,-1.0,200,0,0,0
18,-1.0,200,0,0,0
19,-1.0,200,0,0,0
20,-1.0,200,0,0,0
21,-1.0,200,0,0,0
22,-2.0,200,1,0,0
23,-1.0,200,0,0,0
24,-3.0,200,2,0,0
25,-1.0,200,0,0,0
26,-3.0,200,2,0,0
27,-1.0,200,0,0,0
28,-1.0,200,0,0,0
29,-1.0,200,0,0,0
30,-1.0,200,0,0,0
31,-1.0,200,0,0,0
32,-4.0,200,2,0,0
33,9.0,184,0,1,1
34,-1.0,200,0,0,0
35,-1.0,200,0,0,0
36,-1.0,200,0,0,0
37,10.0,171,0,1,1
38,-2.0,200,0,0,0
39,9.0,167,0,1,1
40,-2.0,200,1,0,0
41,-2.0,200,1,0,0
42,-3.0,200,1,0,0
43,-2.0,200,1,0,0
44,-2.0,200,1,0,0
45,-1.0,200,0,0,0
46,-3.0,200,2,0,0
47,-2.0,200,1,0,0
48,-3.0,200,2,0,0
49,-2.0,200,1,0,0
50,-1.0,200,0,0,0
51,-1.0,200,0,0,0
52,-1.0,200,0,0,0
53,-1.0,200,0,0,0
54,-1.0,200,0,0,0
55,-1.0,200,0,0,0
56,-4.0,200,2,0,0
57,-1.0,200,0,0,0
58,-1.0,200,0,0,0
59,-3.0,200,2,0,0
60,-1.0,200,0,0,0
61,-4.0,200,2,0,0
62,-1.0,200,0,0,0
63,-1.0,200,0,0,0
64,-2.0,200,1,0,0
65,-1.0,200,0,0,0
66,-3.0,200,0,0,0
67,-1.0,200,0,0,0
68,-2.0,200,2,0,0
69,-1.0,200,0,0,0
70,-1.0,200,0,0,0
71,-1.0,200,0,0,0
72,-1.0,200,0,0,0
73,-1.0,200,0,0,0
74,8.0,195,0,1,1
75,-1.0,200,0,0,0
76,-2.0,200,1,0,0
77,-1.0,200,0,0,0
78,-1.0,200,0,0,0
79,10.0,154,0,1,1
80,-1.0,200,0,0,0
81,10.0,156,0,1,1
82,-3.0,200,2,0,0
83,10.0,162,0,1,1
84,-2.0,200,0,0,0
85,-1.0,200,0,0,0
86,-1.0,200,0,0,0
87,10.0,180,0,1,1
88,-1.0,200,0,0,0
89,-2.0,200,0,0,0
90,-1.0,200,0,0,0
91,-2.0,200,1,0,0
92,-1.0,200,0,0,0
93,-2.0,200,1,0,0
94,-3.0,200,0,0,0
95,-2.0,200,1,0,0
96,-3.0,200,2,0,0
97,-4.0,200,2,0,0
98,-2.0,200,1,0,0
99,-1.0,200,0,0,0
100,-1.0,200,0,0,0
101,-5.0,200,2,0,0
102,-1.0,200,0,0,0
103,-2.0,200,1,0,0
104,-4.0,200,2,0,0
105,-1.0,200,0,0,0
106,10.0,156,0,1,1
107,-3.0,200,2,0,0
108,-1.0,200,0,0,0
109,-2.0,200,1,0,0
110,-1.0,200,0,0,0
111,-9.0,200,1,0,0
112,-2.0,200,0,0,0
113,-1.0,200,0,0,0
114,10.0,159,0,1,1
115,-1.0,200,0,0,0
116,-1.0,200,0,0,0
117,-2.0,200,0,0,0
118,-1.0,200,0,0,0
119,-3.0,200,1,0,0
120,-2.0,200,0,0,0
121,-1.0,200,0,0,0
122,-1.0,200,0,0,0
123,-1.0,200,0,0,0
124,-3.0,200,2,0,0
125,-1.0,200,0,0,0
126,10.0,172,0,1,1
127,10.0,182,0,1,1
128,-3.0,200,2,0,0
129,-1.0,200,0,0,0
130,-1.0,200,0,0,0
131,-1.0,200,0,0,0
132,-3.0,200,0,0,0
133,-1.0,200,0,0,0
134,-3.0,200,0,0,0
135,-1.0,200,0,0,0
136,-1.0,200,0,0,0
137,-1.0,200,0,0,0
138,9.0,160,0,1,1
139,-2.0,200,1,0,0
140,-1.0,200,0,0,0
141,-1.0,200,0,0,0
142,-1.0,200,0,0,0
143,10.0,183,0,1,1
144,-1.0,200,0,0,0
145,-2.0,200,1,0,0
146,-3.0,200,2,0,0
147,-2.0,200,0,0,0
148,-2.0,200,0,0,0
149,-1.0,200,0,0,0
150,-3.0,200,1,0,0
151,-3.0,200,2,0,0
152,-2.0,200,0,0,0
153,-4.0,200,2,0,0
154,10.0,176,0,1,1
155,-1.0,200,0,0,0
156,-2.0,200,1,0,0
157,-1.0,200,0,0,0
158,-1.0,200,0,0,0
159,-2.0,200,0,0,0
160,-1.0,200,0,0,0
161,-1.0,200,0,0,0
162,-1.0,200,0,0,0
163,-1.0,200,0,0,0
164,-1.0,200,0,0,0
165,-1.0,200,0,0,0
166,-1.0,200,0,0,0
167,-2.0,200,1,0,0
168,-4.0,200,2,0,0
169,-3.0,200,1,0,0
170,-3.0,200,1,0,0
171,-1.0,200,0,0,0
172,-1.0,200,0,0,0
173,-3.0,200,2,0,0
174,10.0,182,0,1,1
175,-1.0,200,0,0,0
176,-2.0,200,0,0,0
177,-2.0,200,1,0,0
178,-2.0,200,1,0,0
179,-1.0,200,0,0,0
180,-2.0,200,1,0,0
181,-2.0,200,0,0,0
182,-1.0,200,0,0,0
183,-1.0,200,0,0,0
184,-1.0,200,0,0,0
185,-1.0,200,0,0,0
186,-2.0,200,0,0,0
187,-3.0,200,2,0,0
188,-4.0,200,1,0,0
189,-3.0,200,2,0,0
190,-1.0,200,0,0,0
191,-4.0,200,2,0,0
192,-2.0,200,1,0,0
193,-2.0,200,2,0,0
194,-1.0,200,0,0,0
195,-1.0,200,0,0,0
196,-2.0,200,1,0,0
197,-6.0,200,2,0,0
198,-3.0,200,1,0,0
199,-3.0,200,0,0,0
200,9.0,163,0,1,1
201,-3.0,200,2,0,0
202,-2.0,200,0,0,0
203,-1.0,200,0,0,0
204,9.0,163,0,1,1
205,-2.0,200,1,0,0
206,-1.0,200,0,0,0
207,-2.0,200,1,0,0
208,-1.0,200,0,0,0
209,10.0,192,0,1,1
210,-3.0,200,1,0,0
211,-3.0,200,1,0,0
212,-3.0,200,2,0,0
213,-1.0,200,0,0,0
214,-1.0,200,0,0,0
215,-1.0,200,0,0,0
216,-2.0,200,1,0,0
217,-3.0,200,2,0,0
218,-1.0,200,0,0,0
219,-5.0,200,2,0,0
220,-2.0,200,1,0,0
221,-1.0,200,0,0,0
222,-2.0,200,1,0,0
223,-1.0,200,0,0,0
224,-4.0,200,2,0,0
225,-2.0,200,1,0,0
226,-1.0,200,0,0,0
227,-1.0,200,0,0,0
228,-3.0,200,2,0,0
229,-2.0,200,0,0,0
230,-2.0,200,1,0,0
231,-3.0,200,0,0,0
232,-2.0,200,0,0,0
233,-1.0,200,0,0,0
234,-2.0,200,1,0,0
235,-2.0,200,1,0,0
236,10.0,197,0,1,1
237,-1.0,200,0,0,0
238,-1.0,200,0,0,0
239,-1.0,200,0,0,0
240,-1.0,200,0,0,0
241,-2.0,200,0,0,0
242,-1.0,200,0,0,0
243,-2.0,200,1,0,0
244,-3.0,200,2,0,0
245,-1.0,200,0,0,0
246,-1.0,200,0,0,0
247,-2.0,200,1,0,0
248,-2.0,200,0,0,0
249,-1.0,200,0,0,0
250,-1.0,200,0,0,0
251,-3.0,200,1,0,0
252,10.0,159,0,1,1
253,10.0,190,0,1,1
254,-3.0,200,2,0,0
255,-2.0,200,1,0,0
256,-2.0,200,1,0,0
257,-1.0,200,0,0,0
258,-1.0,200,0,0,0
259,-1.0,200,0,0,0
260,-3.0,200,2,0,0
261,-1.0,200,0,0,0
262,-1.0,200,0,0,0
263,-2.0,200,1,0,0
264,-4.0,200,2,0,0
265,-2.0,200,1,0,0
266,-1.0,200,0,0,0
267,-1.0,200,0,0,0
268,-1.0,200,0,0,0
269,-1.0,200,0,0,0
270,-1.0,200,0,0,0
271,-1.0,200,0,0,0
272,-3.0,200,1,0,0
273,-1.0,200,0,0,0
274,-1.0,200,0,0,0
275,10.0,172,0,1,1
276,-1.0,200,0,0,0
277,9.0,197,0,1,1
278,10.0,174,0,1,1
279,-1.0,200,0,0,0
280,-2.0,200,1,0,0
281,-2.0,200,0,0,0
282,-3.0,200,2,0,0
283,-3.0,200,1,0,0
284,-2.0,200,0,0,0
285,-1.0,200,0,0,0
286,-2.0,200,0,0,0
287,-3.0,200,1,0,0
288,-1.0,200,0,0,0
289,-1.0,200,0,0,0
290,-2.0,200,1,0,0
291,-1.0,200,0,0,0
292,-4.0,200,2,0,0
293,-1.0,200,0,0,0
294,-1.0,200,0,0,0
295,-2.0,200,0,0,0
296,-3.0,200,1,0,0
297,-1.0,200,0,0,0
298,-3.0,200,1,0,0
299,-5.0,200,2,0,0
300,-3.0,200,2,0,0
301,-3.0,200,2,0,0
302,10.0,186,0,1,1
303,-1.0,200,0,0,0
304,-1.0,200,0,0,0
305,-2.0,200,1,0,0
306,-2.0,200,0,0,0
307,-2.0,200,1,0,0
308,-1.0,200,0,0,0
309,-3.0,200,2,0,0
310,-2.0,200,1,0,0
311,-1.0,200,0,0,0
312,-1.0,200,0,0,0
313,-1.0,200,0,0,0
314,-2.0,200,0,0,0
315,-2.0,200,0,0,0
316,-2.0,200,1,0,0
317,-1.0,200,0,0,0
318,-2.0,200,1,0,0
319,-1.0,200,0,0,0
320,-2.0,200,0,0,0
321,-1.0,200,0,0,0
322,-1.0,200,0,0,0
323,-3.0,200,1,0,0
324,-2.0,200,0,0,0
325,-1.0,200,0,0,0
326,-3.0,200,1,0,0
327,-3.0,200,2,0,0
328,-1.0,200,0,0,0
329,-2.0,200,0,0,0
330,-1.0,200,0,0,0
331,-3.0,200,2,0,0
332,-2.0,200,1,0,0
333,-1.0,200,0,0,0
334,-2.0,200,1,0,0
335,-1.0,200,0,0,0
336,10.0,196,0,1,1
337,-3.0,200,2,0,0
338,-1.0,200,0,0,0
339,-2.0,200,1,0,0
340,-2.0,200,1,0,0
341,-2.0,200,1,0,0
342,-2.0,200,1,0,0
343,-2.0,200,1,0,0
344,-2.0,200,1,0,0
345,-1.0,200,0,0,0
346,-3.0,200,2,0,0
347,-4.0,200,1,0,0
348,-4.0,200,2,0,0
349,-1.0,200,0,0,0
350,-1.0,200,0,0,0
351,-1.0,200,0,0,0
352,-1.0,200,0,0,0
353,-1.0,200,0,0,0
354,-2.0,200,1,0,0
355,10.0,164,0,1,1
356,-1.0,200,0,0,0
357,-2.0,200,1,0,0
358,-1.0,200,0,0,0
359,10.0,165,0,1,1
360,-3.0,200,2,0,0
361,-2.0,200,1,0,0
362,-1.0,200,0,0,0
363,-3.0,200,2,0,0
364,-1.0,200,0,0,0
365,-1.0,200,0,0,0
366,-2.0,200,1,0,0
367,-2.0,200,0,0,0
368,-1.0,200,0,0,0
369,-3.0,200,2,0,0
370,-1.0,200,0,0,0
371,10.0,176,0,1,1
372,-1.0,200,0,0,0
373,-1.0,200,0,0,0
374,-2.0,200,1,0,0
375,-1.0,200,0,0,0
376,-4.0,200,2,0,0
377,-1.0,200,0,0,0
378,10.0,174,0,1,1
379,-1.0,200,0,0,0
380,10.0,147,0,1,1
381,10.0,189,0,1,1
382,-1.0,200,0,0,0
383,-1.0,200,0,0,0
384,-1.0,200,0,0,0
385,-2.0,200,1,0,0
386,-2.0,200,0,0,0
387,-1.0,200,0,0,0
388,-3.0,200,0,0,0
389,-3.0,200,1,0,0
390,-3.0,200,2,0,0
391,-3.0,200,2,0,0
392,-1.0,200,0,0,0
393,-1.0,200,0,0,0
394,10.0,171,0,1,1
395,10.0,163,0,1,1
396,10.0,172,0,1,1
397,10.0,192,0,1,1
398,-3.0,200,2,0,0
399,-1.0,200,0,0,0
400,-1.0,200,0,0,0
401,9.0,160,0,1,1
402,-2.0,200,1,0,0
403,-1.0,200,0,0,0
404,-2.0,200,1,0,0
405,-1.0,200,0,0,0
406,-3.0,200,2,0,0
407,10.0,193,0,1,1
408,-1.0,200,0,0,0
409,-1.0,200,0,0,0
410,10.0,169,0,1,1
411,-1.0,200,0,0,0
412,-10.0,200,1,0,0
413,-1.0,200,0,0,0
414,10.0,170,0,1,1
415,-1.0,200,0,0,0
416,-2.0,200,1,0,0
417,-2.0,200,0,0,0
418,-1.0,200,0,0,0
419,-1.0,200,0,0,0
420,-1.0,200,0,0,0
421,-2.0,200,0,0,0
422,-2.0,200,0,0,0
423,-4.0,200,2,0,0
424,-2.0,200,1,0,0
425,-1.0,200,0,0,0
426,-4.0,200,0,0,0
427,-3.0,200,0,0,0
428,-2.0,200,0,0,0
429,-2.0,200,0,0,0
430,-2.0,200,1,0,0
431,-3.0,200,1,0,0
432,-1.0,200,0,0,0
433,-2.0,200,1,0,0
434,-1.0,200,0,0,0
435,-1.0,200,0,0,0
436,-1.0,200,0,0,0
437,-1.0,200,0,0,0
438,-4.0,200,2,0,0
439,-3.0,200,1,0,0
440,-1.0,200,0,0,0
441,-2.0,200,1,0,0
442,10.0,161,0,1,1
443,-1.0,200,0,0,0
444,10.0,167,0,1,1
445,-1.0,200,0,0,0
446,-3.0,200,0,0,0
447,-3.0,200,0,0,0
448,-3.0,200,2,0,0
449,9.0,197,0,1,1
450,-3.0,200,0,0,0
451,-1.0,200,0,0,0
452,-3.0,200,2,0,0
