episode,reward,length,chains_broken,chain_progressed,chains_completed
1,-0.10400000000000001,4,1,0,0
2,-0.10800000000000001,8,1,0,0
3,-0.10300000000000001,3,1,0,0
4,-12.124999999999995,25,1,0,0
5,-2.1079999999999997,8,1,0,0
6,-0.10700000000000001,7,1,0,0
7,-0.101,1,1,0,0
8,-0.101,1,1,0,0
9,-1.1119999999999994,12,1,0,0
10,-0.101,1,1,0,0
11,-0.101,1,1,0,0
12,-0.11000000000000001,10,1,0,0
13,-0.101,1,1,0,0
14,-1.1059999999999999,6,1,0,0
15,-0.10200000000000001,2,1,0,0
16,-0.10500000000000001,5,1,0,0
17,-1.1089999999999995,9,1,0,0
18,-1.1109999999999998,11,1,0,0
19,-0.10200000000000001,2,1,0,0
20,-0.10700000000000001,7,1,0,0
21,-0.10200000000000001,2,1,0,0
22,-0.10200000000000001,2,1,0,0
23,-0.10400000000000001,4,1,0,0
24,-2.121999999999998,22,1,0,0
25,-1.114999999999999,15,1,0,0
26,-0.10200000000000001,2,1,0,0
27,-0.10400000000000001,4,1,0,0
28,-0.101,1,1,0,0
29,-2.1059999999999994,6,1,0,0
30,-5.143000000000003,43,1,0,0
31,-0.10300000000000001,3,1,0,0
32,-0.11000000000000001,10,1,0,0
33,-0.10700000000000001,7,1,0,0
34,-0.10200000000000001,2,1,0,0
35,-15.099999999999984,100,0,0,0
36,-0.10200000000000001,2,1,0,0
37,-0.10200000000000001,2,1,0,0
38,-0.10800000000000001,8,1,0,0
39,-0.101,1,1,0,0
40,-2.122999999999999,23,1,0,0
41,-0.10600000000000001,6,1,0,0
42,-0.10200000000000001,2,1,0,0
43,-0.10500000000000001,5,1,0,0
44,-0.101,1,1,0,0
45,-0.10500000000000001,5,1,0,0
46,-10.200000000000005,100,1,0,0
47,-0.101,1,1,0,0
48,-0.12200000000000003,22,1,0,0
49,-0.11500000000000002,15,1,0,0
50,-0.12400000000000003,24,1,0,0
51,-0.10700000000000001,7,1,0,0
52,-0.101,1,1,0,0
53,-0.10300000000000001,3,1,0,0
54,-0.11000000000000001,10,1,0,0
55,-0.10400000000000001,4,1,0,0
56,-2.1259999999999986,26,1,0,0
57,-0.13800000000000004,38,1,0,0
58,-0.101,1,1,0,0
59,-0.10500000000000001,5,1,0,0
60,-0.11500000000000002,15,1,0,0
61,-1.1129999999999989,13,1,0,0
62,-1.1109999999999995,11,1,0,0
63,-0.10400000000000001,4,1,0,0
64,-0.10200000000000001,2,1,0,0
65,-0.11100000000000002,11,1,0,0
66,-0.10200000000000001,2,1,0,0
67,-2.1189999999999993,19,1,0,0
68,-0.10400000000000001,4,1,0,0
69,-0.10400000000000001,4,1,0,0
70,-0.10200000000000001,2,1,0,0
71,-0.11200000000000002,12,1,0,0
72,-0.10300000000000001,3,1,0,0
73,-0.10500000000000001,5,1,0,0
74,-0.101,1,1,0,0
75,-0.101,1,1,0,0
76,-0.10200000000000001,2,1,0,0
77,-0.10900000000000001,9,1,0,0
78,-0.10300000000000001,3,1,0,0
79,-0.10300000000000001,3,1,0,0
80,-0.12200000000000003,22,1,0,0
81,-0.10200000000000001,2,1,0,0
82,-0.10300000000000001,3,1,0,0
83,-0.10400000000000001,4,1,0,0
84,-0.11000000000000001,10,1,0,0
85,-1.1299999999999992,30,1,0,0
86,-0.101,1,1,0,0
87,-0.11600000000000002,16,1,0,0
88,-0.101,1,1,0,0
89,-3.0999999999999956,100,0,0,0
90,-0.10200000000000001,2,1,0,0
91,-0.10300000000000001,3,1,0,0
92,-0.10400000000000001,4,1,0,0
93,-0.10200000000000001,2,1,0,0
94,-4.147000000000005,47,1,0,0
95,-0.10300000000000001,3,1,0,0
96,-0.101,1,1,0,0
97,-0.101,1,1,0,0
98,-0.10500000000000001,5,1,0,0
99,-0.10300000000000001,3,1,0,0
100,-0.11100000000000002,11,1,0,0
101,-0.10300000000000001,3,1,0,0
102,-0.11400000000000002,14,1,0,0
103,-0.10200000000000001,2,1,0,0
104,-0.10400000000000001,4,1,0,0
105,-0.10300000000000001,3,1,0,0
106,-0.10500000000000001,5,1,0,0
107,-0.10300000000000001,3,1,0,0
108,-0.13600000000000004,36,1,0,0
109,-0.10700000000000001,7,1,0,0
110,-0.101,1,1,0,0
111,-0.13500000000000004,35,1,0,0
112,-0.10500000000000001,5,1,0,0
113,-0.10700000000000001,7,1,0,0
114,-0.101,1,1,0,0
115,-0.101,1,1,0,0
116,-0.10400000000000001,4,1,0,0
117,-0.12900000000000003,29,1,0,0
118,-0.10500000000000001,5,1,0,0
119,-0.101,1,1,0,0
120,-0.10300000000000001,3,1,0,0
