episode,reward,length,chains_broken,chain_progressed,chains_completed
1,-50.0,331,1,0,0
2,-19.0,550,2,0,0
3,-5.0,550,1,0,0
4,-10.0,550,1,0,0
5,-8.0,550,2,0,0
6,-3.0,550,2,0,0
7,-1.0,550,0,0,0
8,-2.0,550,1,0,0
9,-2.0,550,0,0,0
10,-5.0,550,1,0,0
11,-3.0,545,2,0,0
12,-3.0,550,2,0,0
13,-1.0,550,0,0,0
14,-1.0,550,0,0,0
15,-3.0,550,2,0,0
16,-2.0,550,1,0,0
17,-2.0,550,1,0,0
18,-2.0,550,1,0,0
19,-3.0,550,0,0,0
20,-2.0,550,1,0,0
21,-1.0,550,0,0,0
22,-4.0,550,2,0,0
23,-2.0,550,1,0,0
24,-2.0,550,1,0,0
25,-2.0,550,1,0,0
26,-2.0,550,0,0,0
27,-2.0,550,1,0,0
28,-1.0,550,0,0,0
29,-1.0,550,0,0,0
30,-2.0,540,2,0,0
31,-4.0,550,2,0,0
32,-3.0,550,2,0,0
33,-2.0,550,1,0,0
34,-1.0,550,0,0,0
35,-2.0,548,2,0,0
36,-1.0,550,0,0,0
37,-3.0,550,2,0,0
38,-2.0,550,2,0,0
39,-2.0,550,1,0,0
40,-4.0,550,1,0,0
41,-1.0,550,0,0,0
42,-2.0,550,1,0,0
43,-3.0,550,2,0,0
44,-2.0,550,1,0,0
45,-3.0,550,2,0,0
46,-1.0,550,0,0,0
47,-2.0,550,1,0,0
48,-2.0,550,0,0,0
49,-2.0,550,1,0,0
50,-1.0,550,0,0,0
51,-1.0,550,0,0,0
52,-2.0,550,1,0,0
53,-1.0,550,0,0,0
54,-3.0,550,2,0,0
55,-2.0,550,1,0,0
56,-2.0,550,1,0,0
57,-1.0,550,0,0,0
58,-1.0,550,0,0,0
59,-2.0,550,0,0,0
60,-2.0,550,1,0,0
61,-1.0,550,0,0,0
62,-1.0,550,0,0,0
63,-2.0,550,1,0,0
64,-1.0,550,0,0,0
65,-2.0,550,1,0,0
66,-2.0,550,1,0,0
67,-2.0,550,1,0,0
68,-1.0,550,0,0,0
69,-2.0,550,1,0,0
70,-1.0,550,0,0,0
71,-2.0,550,1,0,0
72,-2.0,550,1,0,0
73,-2.0,550,1,0,0
74,-2.0,550,1,0,0
75,-2.0,550,1,0,0
76,-2.0,550,1,0,0
77,-1.0,550,0,0,0
78,-2.0,550,0,0,0
79,-2.0,550,1,0,0
80,-1.0,550,0,0,0
81,-2.0,550,1,0,0
82,-2.0,550,1,0,0
83,-2.0,550,1,0,0
84,-2.0,550,1,0,0
85,-1.0,550,0,0,0
86,-2.0,550,1,0,0
87,-2.0,550,1,0,0
88,-1.0,550,0,0,0
89,-1.0,550,0,0,0
90,-1.0,550,0,0,0
91,-1.0,550,0,0,0
92,-3.0,550,0,0,0
93,-1.0,550,0,0,0
94,-1.0,550,0,0,0
95,-1.0,550,0,0,0
96,-4.0,550,1,0,0
97,-2.0,550,0,0,0
98,-2.0,550,1,0,0
99,-1.0,550,0,0,0
100,-2.0,550,1,0,0
101,-2.0,550,1,0,0
102,-2.0,550,1,0,0
103,-1.0,550,0,0,0
104,-2.0,550,1,0,0
105,-3.0,550,1,0,0
106,-1.0,550,0,0,0
107,-4.0,550,2,0,0
108,-2.0,550,1,0,0
109,-1.0,550,0,0,0
110,-2.0,550,1,0,0
111,-2.0,550,1,0,0
112,-2.0,550,1,0,0
113,-3.0,550,2,0,0
114,-2.0,550,1,0,0
115,-3.0,550,0,0,0
116,-3.0,550,2,0,0
117,-2.0,550,0,0,0
118,-1.0,550,0,0,0
119,-1.0,550,0,0,0
120,-3.0,550,2,0,0
121,-1.0,550,0,0,0
122,-2.0,550,1,0,0
123,-1.0,550,0,0,0
124,-2.0,550,0,0,0
125,-4.0,550,1,0,0
126,-2.0,550,1,0,0
127,-1.0,550,0,0,0
128,-2.0,550,0,0,0
129,-2.0,550,1,0,0
130,-6.0,550,1,0,0
131,-1.0,550,0,0,0
132,-1.0,550,0,0,0
133,-1.0,550,0,0,0
134,-2.0,550,1,0,0
135,-2.0,550,1,0,0
136,-2.0,550,1,0,0
137,-1.0,550,0,0,0
138,-2.0,550,0,0,0
139,-2.0,550,0,0,0
140,-1.0,550,0,0,0
141,-3.0,550,1,0,0
142,-1.0,550,0,0,0
143,-3.0,550,1,0,0
144,-3.0,550,1,0,0
145,-2.0,550,1,0,0
146,-2.0,550,1,0,0
147,-1.0,550,0,0,0
148,-2.0,550,1,0,0
149,-4.0,550,1,0,0
150,-1.0,550,0,0,0
151,-4.0,550,2,0,0
152,-1.0,550,0,0,0
153,-1.0,550,0,0,0
154,-2.0,550,0,0,0
155,-1.0,550,0,0,0
156,-2.0,550,1,0,0
157,-1.0,550,0,0,0
158,-1.0,550,0,0,0
159,-2.0,550,1,0,0
160,-2.0,550,1,0,0
161,-2.0,550,1,0,0
162,-2.0,550,0,0,0
163,-1.0,550,0,0,0
164,-4.0,532,2,0,0
165,-2.0,550,1,0,0
166,-2.0,550,0,0,0
167,-4.0,550,0,0,0
168,-1.0,550,0,0,0
169,-1.0,550,0,0,0
170,-3.0,550,0,0,0
171,-3.0,550,2,0,0
172,-2.0,550,1,0,0
173,-3.0,550,1,0,0
174,-1.0,550,0,0,0
175,-2.0,550,0,0,0
176,-2.0,550,1,0,0
177,-4.0,550,1,0,0
178,-3.0,550,1,0,0
179,-4.0,550,2,0,0
180,-2.0,550,1,0,0
181,-4.0,550,2,0,0
