episode,reward,length,chains_broken,chain_progressed,chains_completed
1,-26.0,85,2,0,0
2,-17.0,107,1,0,0
3,-24.0,150,2,0,0
4,-13.0,150,2,0,0
5,-7.0,80,2,0,0
6,4.0,121,0,1,1
7,-2.0,95,2,0,0
8,-5.0,150,2,0,0
9,-5.0,150,1,0,0
10,-5.0,150,2,0,0
11,-2.0,73,1,0,0
12,-3.0,150,1,0,0
13,-3.0,91,2,0,0
14,-5.0,150,2,0,0
15,-5.0,77,2,0,0
16,-2.0,150,0,0,0
17,-3.0,150,1,0,0
18,-2.0,150,1,0,0
19,-2.0,150,1,0,0
20,-1.0,150,0,0,0
21,-3.0,150,1,0,0
22,-2.0,150,1,0,0
23,-1.0,150,0,0,0
24,10.0,138,0,1,1
25,-1.0,150,0,0,0
26,-2.0,150,1,0,0
27,-1.0,150,0,0,0
28,-1.0,150,0,0,0
29,-2.0,150,1,0,0
30,-2.0,150,1,0,0
31,-2.0,150,1,0,0
32,-1.0,150,0,0,0
33,-3.0,150,2,0,0
34,-1.0,150,0,0,0
35,-3.0,150,2,0,0
36,-2.0,150,1,0,0
37,-2.0,150,1,0,0
38,-3.0,150,1,0,0
39,-3.0,150,2,0,0
40,-2.0,150,1,0,0
41,-1.0,150,0,0,0
42,-3.0,150,0,0,0
43,-1.0,150,0,0,0
44,-1.0,150,0,0,0
45,-2.0,150,1,0,0
46,-2.0,150,1,0,0
47,-3.0,150,2,0,0
48,-2.0,150,1,0,0
49,-1.0,150,0,0,0
50,-2.0,150,0,0,0
51,-1.0,150,0,0,0
52,-2.0,150,1,0,0
53,-1.0,150,0,0,0
54,-1.0,150,0,0,0
55,-3.0,150,2,0,0
56,-1.0,150,0,0,0
57,-2.0,150,1,0,0
58,-1.0,150,0,0,0
59,-3.0,150,2,0,0
60,-2.0,150,1,0,0
61,-2.0,150,1,0,0
62,-1.0,150,0,0,0
63,-1.0,150,0,0,0
64,-2.0,150,1,0,0
65,-2.0,150,1,0,0
66,-1.0,150,0,0,0
67,-1.0,150,0,0,0
68,-2.0,150,1,0,0
69,-2.0,150,1,0,0
70,-1.0,150,0,0,0
71,-2.0,150,0,0,0
72,-3.0,150,2,0,0
73,-2.0,150,1,0,0
74,-2.0,150,1,0,0
75,-1.0,150,0,0,0
76,-1.0,150,0,0,0
77,-1.0,150,0,0,0
78,-1.0,150,0,0,0
79,-1.0,150,0,0,0
80,-4.0,65,2,0,0
81,-1.0,150,0,0,0
82,-2.0,138,2,0,0
83,-2.0,150,1,0,0
84,-1.0,150,0,0,0
85,-2.0,150,1,0,0
86,-1.0,150,0,0,0
87,-3.0,150,2,0,0
88,-2.0,150,1,0,0
89,-1.0,150,0,0,0
90,-1.0,150,0,0,0
91,-2.0,150,1,0,0
92,-1.0,150,0,0,0
93,-1.0,150,0,0,0
94,-2.0,150,1,0,0
95,-2.0,150,1,0,0
96,-1.0,150,0,0,0
97,-3.0,150,2,0,0
98,-4.0,150,1,0,0
99,-1.0,150,0,0,0
100,-1.0,150,0,0,0
101,-3.0,150,2,0,0
102,-3.0,150,2,0,0
103,-1.0,150,0,0,0
104,-1.0,150,0,0,0
105,-3.0,150,1,0,0
106,-1.0,150,0,0,0
107,-1.0,150,0,0,0
108,-2.0,150,1,0,0
109,-3.0,150,2,0,0
110,-3.0,150,2,0,0
111,-2.0,150,1,0,0
112,-3.0,150,2,0,0
113,-3.0,150,1,0,0
114,-1.0,150,0,0,0
115,-1.0,150,0,0,0
116,-1.0,150,1,0,0
117,-1.0,150,0,0,0
118,-2.0,150,1,0,0
119,-2.0,150,1,0,0
120,-2.0,150,2,0,0
121,-1.0,150,0,0,0
122,-1.0,150,0,0,0
123,-1.0,150,0,0,0
124,-4.0,150,2,0,0
125,-2.0,150,1,0,0
126,-1.0,150,0,0,0
127,-3.0,150,2,0,0
128,-1.0,150,0,0,0
129,-1.0,150,0,0,0
130,-2.0,150,1,0,0
131,-2.0,82,2,0,0
132,-1.0,150,0,0,0
133,-1.0,150,0,0,0
134,-1.0,150,0,0,0
135,-1.0,150,0,0,0
136,-1.0,150,0,0,0
137,-3.0,150,2,0,0
138,-2.0,150,1,0,0
139,-2.0,150,1,0,0
140,-1.0,150,0,0,0
141,-1.0,150,0,0,0
142,-1.0,150,0,0,0
143,-2.0,150,1,0,0
144,-2.0,150,1,0,0
145,-1.0,150,0,0,0
146,-1.0,150,0,0,0
147,-1.0,150,0,0,0
148,-3.0,150,1,0,0
149,-2.0,150,0,0,0
150,-2.0,150,0,0,0
151,-6.0,150,1,0,0
152,-3.0,150,0,0,0
153,-2.0,150,1,0,0
154,-3.0,150,2,0,0
155,-2.0,150,1,0,0
156,-1.0,150,0,0,0
157,-1.0,150,0,0,0
158,-2.0,150,1,0,0
159,-2.0,150,1,0,0
160,-2.0,150,1,0,0
161,-1.0,150,0,0,0
162,-3.0,150,1,0,0
163,-3.0,150,1,0,0
164,-1.0,150,0,0,0
165,-3.0,150,1,0,0
166,-1.0,150,0,0,0
167,-1.0,150,0,0,0
168,-1.0,150,0,0,0
169,-2.0,150,1,0,0
170,-2.0,150,1,0,0
171,-2.0,150,1,0,0
172,-2.0,150,1,0,0
173,-2.0,150,1,0,0
174,-4.0,150,2,0,0
175,-1.0,150,0,0,0
176,-2.0,150,1,0,0
177,-3.0,150,1,0,0
178,-1.0,150,0,0,0
179,-2.0,150,1,0,0
180,-2.0,150,1,0,0
181,-1.0,150,0,0,0
182,-1.0,150,0,0,0
183,-1.0,150,0,0,0
184,-2.0,150,1,0,0
185,-1.0,150,0,0,0
186,-2.0,150,1,0,0
187,-2.0,150,1,0,0
188,-2.0,67,2,0,0
189,-1.0,150,0,0,0
190,-1.0,150,0,0,0
191,-3.0,131,2,0,0
192,-3.0,150,1,0,0
193,-1.0,150,0,0,0
194,-1.0,150,0,0,0
195,-2.0,150,1,0,0
196,-2.0,150,0,0,0
197,-2.0,150,0,0,0
198,-3.0,150,1,0,0
199,-1.0,150,0,0,0
200,-2.0,150,1,0,0
201,-1.0,150,0,0,0
202,-1.0,150,0,0,0
203,-3.0,150,1,0,0
204,-1.0,150,0,0,0
205,-4.0,150,1,0,0
206,-1.0,150,0,0,0
207,-3.0,150,2,0,0
208,-3.0,150,1,0,0
209,-1.0,150,0,0,0
210,-1.0,150,0,0,0
211,-1.0,150,0,0,0
212,-1.0,150,0,0,0
213,-1.0,150,0,0,0
214,-1.0,150,0,0,0
215,-9.0,150,0,0,0
216,-2.0,150,1,0,0
217,-2.0,150,1,0,0
218,-2.0,150,1,0,0
219,-3.0,150,1,0,0
220,-1.0,150,0,0,0
221,-1.0,150,0,0,0
222,-2.0,150,1,0,0
223,-1.0,150,0,0,0
224,-2.0,150,1,0,0
225,-1.0,150,0,0,0
226,-1.0,150,0,0,0
227,-2.0,150,1,0,0
228,-2.0,150,1,0,0
229,-2.0,150,1,0,0
230,-2.0,150,1,0,0
231,-3.0,150,0,0,0
232,-1.0,150,0,0,0
233,-2.0,150,1,0,0
234,-2.0,150,1,0,0
235,-1.0,150,0,0,0
236,-1.0,150,0,0,0
237,-3.0,150,1,0,0
238,-2.0,150,1,0,0
239,-2.0,150,1,0,0
240,-1.0,150,0,0,0
241,-1.0,150,0,0,0
242,-1.0,150,0,0,0
243,-2.0,150,0,0,0
244,-2.0,150,1,0,0
245,-2.0,150,1,0,0
246,-2.0,92,2,0,0
247,-2.0,150,1,0,0
248,-1.0,150,0,0,0
249,-2.0,150,1,0,0
250,-1.0,150,0,0,0
251,-1.0,150,0,0,0
252,-2.0,150,1,0,0
253,-1.0,150,0,0,0
254,-1.0,150,0,0,0
255,-2.0,150,1,0,0
256,-2.0,150,1,0,0
257,-1.0,150,0,0,0
258,-1.0,150,0,0,0
259,-1.0,150,0,0,0
260,-3.0,150,1,0,0
261,-2.0,150,1,0,0
262,-1.0,150,0,0,0
263,-1.0,150,0,0,0
264,-2.0,150,1,0,0
265,-2.0,150,0,0,0
266,-2.0,150,1,0,0
267,-1.0,150,0,0,0
268,-1.0,150,0,0,0
269,-2.0,150,1,0,0
270,-2.0,150,1,0,0
271,-2.0,150,1,0,0
272,-1.0,150,0,0,0
273,-2.0,150,1,0,0
274,-1.0,150,0,0,0
275,-1.0,150,0,0,0
276,-1.0,150,0,0,0
277,-2.0,150,1,0,0
278,-1.0,150,0,0,0
279,-5.0,150,1,0,0
280,-4.0,150,0,0,0
281,-2.0,150,0,0,0
282,-1.0,150,0,0,0
283,-1.0,150,0,0,0
284,-1.0,150,0,0,0
285,-1.0,150,0,0,0
286,-2.0,150,1,0,0
287,-3.0,150,0,0,0
288,-1.0,150,0,0,0
289,-1.0,150,0,0,0
290,-1.0,150,0,0,0
291,-1.0,150,0,0,0
292,-1.0,150,0,0,0
293,-1.0,150,0,0,0
294,-1.0,150,0,0,0
295,-1.0,150,0,0,0
296,-2.0,150,1,0,0
297,-1.0,150,0,0,0
298,-2.0,150,1,0,0
299,-1.0,150,0,0,0
300,-1.0,150,0,0,0
301,-1.0,150,0,0,0
302,-1.0,150,0,0,0
303,-1.0,150,1,0,0
304,-2.0,150,1,0,0
305,-1.0,150,0,0,0
306,-3.0,150,1,0,0
307,-1.0,150,0,0,0
308,-2.0,150,1,0,0
309,-1.0,150,0,0,0
310,-3.0,72,2,0,0
311,-2.0,150,1,0,0
312,-2.0,150,1,0,0
313,-1.0,150,0,0,0
314,-1.0,150,0,0,0
315,-1.0,150,0,0,0
316,-1.0,150,0,0,0
317,-2.0,150,1,0,0
318,-3.0,85,2,0,0
319,-1.0,150,0,0,0
320,-1.0,150,0,0,0
321,-1.0,150,0,0,0
322,-2.0,150,0,0,0
323,-1.0,150,0,0,0
324,-2.0,150,1,0,0
325,-1.0,150,0,0,0
326,-1.0,150,0,0,0
327,-1.0,150,0,0,0
328,-1.0,150,0,0,0
329,-3.0,104,2,0,0
330,-1.0,150,0,0,0
331,-1.0,150,0,0,0
332,-3.0,150,2,0,0
333,-1.0,150,0,0,0
334,-2.0,150,0,0,0
335,-1.0,150,0,0,0
336,-2.0,150,1,0,0
337,-1.0,150,0,0,0
338,-1.0,150,0,0,0
339,-2.0,150,0,0,0
340,-1.0,150,0,0,0
341,-1.0,150,0,0,0
342,-2.0,150,1,0,0
343,-2.0,117,2,0,0
344,-1.0,150,0,0,0
345,-2.0,150,1,0,0
346,-2.0,150,1,0,0
347,-1.0,150,0,0,0
348,-1.0,150,0,0,0
349,-2.0,150,1,0,0
350,-2.0,150,1,0,0
351,-1.0,150,0,0,0
352,-1.0,150,0,0,0
353,-1.0,150,0,0,0
354,-2.0,150,0,0,0
355,-1.0,150,0,0,0
356,-2.0,150,1,0,0
357,-2.0,150,1,0,0
358,-2.0,150,1,0,0
359,-1.0,150,0,0,0
360,-1.0,150,0,0,0
361,-1.0,150,0,0,0
362,-2.0,150,1,0,0
363,-1.0,150,0,0,0
364,-1.0,150,0,0,0
365,-2.0,150,1,0,0
366,-1.0,150,0,0,0
367,-1.0,150,0,0,0
368,-1.0,150,0,0,0
369,-1.0,150,0,0,0
370,-2.0,64,1,0,0
371,-1.0,150,0,0,0
372,-1.0,150,0,0,0
373,-2.0,150,1,0,0
374,-1.0,150,0,0,0
375,-1.0,150,0,0,0
376,-2.0,150,1,0,0
377,-2.0,150,1,0,0
378,-1.0,150,0,0,0
379,-1.0,150,0,0,0
380,-1.0,150,0,0,0
381,-1.0,150,0,0,0
382,-1.0,150,0,0,0
383,-1.0,150,0,0,0
384,-3.0,150,2,0,0
385,-3.0,150,1,0,0
386,-3.0,150,1,0,0
387,-2.0,150,1,0,0
388,-2.0,150,1,0,0
389,-2.0,150,0,0,0
390,-2.0,150,0,0,0
391,-5.0,150,2,0,0
392,-1.0,150,0,0,0
393,-1.0,150,0,0,0
394,-1.0,150,0,0,0
