episode,reward,length,chains_broken,chain_progressed,chains_completed
1,-0.11200000000000002,12,1,0,0
2,-0.11200000000000002,12,1,0,0
3,-0.10400000000000001,4,1,0,0
4,-0.10500000000000001,5,1,0,0
5,-18.155999999999995,56,1,0,0
6,-9.137999999999993,38,1,0,0
7,-1.1159999999999985,16,1,0,0
8,7.982000000000003,18,0,1,1
9,-4.099999999999993,100,0,0,0
10,-2.109999999999999,10,1,0,0
11,-2.1319999999999983,32,1,0,0
12,-1.1369999999999971,37,1,0,0
13,-2.148999999999995,49,1,0,0
14,-0.13700000000000004,37,1,0,0
15,-0.10200000000000001,2,1,0,0
16,7.968000000000002,32,0,1,1
17,-0.101,1,1,0,0
18,-0.101,1,1,0,0
19,-0.10900000000000001,9,1,0,0
20,-0.10300000000000001,3,1,0,0
21,-4.099999999999991,100,0,0,0
22,9.962,38,0,1,1
23,-1.1179999999999994,18,1,0,0
24,-0.10300000000000001,3,1,0,0
25,-0.11800000000000002,18,1,0,0
26,-0.11000000000000001,10,1,0,0
27,-0.11500000000000002,15,1,0,0
28,8.961000000000004,39,0,1,1
29,-0.10800000000000001,8,1,0,0
30,-3.1299999999999977,30,1,0,0
31,-2.1149999999999984,15,1,0,0
32,-0.101,1,1,0,0
33,-4.0999999999999925,100,0,0,0
34,-1.1069999999999998,7,1,0,0
35,9.983,17,0,1,1
36,8.938000000000004,62,0,1,1
37,-0.10400000000000001,4,1,0,0
38,7.926000000000009,74,0,1,1
39,-0.10300000000000001,3,1,0,0
40,-0.11100000000000002,11,1,0,0
41,-0.10700000000000001,7,1,0,0
42,-0.10300000000000001,3,1,0,0
43,-0.13600000000000004,36,1,0,0
44,-0.10500000000000001,5,1,0,0
45,-0.12300000000000003,23,1,0,0
46,-0.11200000000000002,12,1,0,0
47,-0.10200000000000001,2,1,0,0
48,-1.1289999999999982,29,1,0,0
49,-0.10500000000000001,5,1,0,0
50,-3.0999999999999894,100,0,0,0
51,-0.13200000000000003,32,1,0,0
52,-0.10700000000000001,7,1,0,0
53,-0.11500000000000002,15,1,0,0
54,-0.10800000000000001,8,1,0,0
55,-0.10800000000000001,8,1,0,0
56,-0.10400000000000001,4,1,0,0
57,9.966000000000001,34,0,1,1
58,-1.133999999999997,34,1,0,0
59,9.987,13,0,1,1
60,-3.099999999999991,100,0,0,0
61,6.943000000000005,57,0,1,1
62,-3.1259999999999994,26,1,0,0
63,-0.101,1,1,0,0
64,-0.11100000000000002,11,1,0,0
65,-0.10500000000000001,5,1,0,0
66,-0.101,1,1,0,0
67,-0.10600000000000001,6,1,0,0
68,-1.0999999999999925,100,0,0,0
69,9.985000000000001,15,0,1,1
70,-0.10200000000000001,2,1,0,0
71,-1.1089999999999995,9,1,0,0
72,9.994,6,0,1,1
73,-0.10800000000000001,8,1,0,0
74,-0.10500000000000001,5,1,0,0
75,-0.10400000000000001,4,1,0,0
76,-0.101,1,1,0,0
77,-0.10000000000000007,100,0,0,0
78,-0.10700000000000001,7,1,0,0
79,-0.10700000000000001,7,1,0,0
80,-0.11800000000000002,18,1,0,0
81,-0.101,1,1,0,0
82,-0.10500000000000001,5,1,0,0
83,-0.101,1,1,0,0
84,-0.10800000000000001,8,1,0,0
85,7.966000000000001,34,0,1,1
86,-0.10800000000000001,8,1,0,0
87,-0.101,1,1,0,0
88,-0.12900000000000003,29,1,0,0
89,-0.10700000000000001,7,1,0,0
90,-0.10200000000000001,2,1,0,0
91,-0.10700000000000001,7,1,0,0
92,-0.10300000000000001,3,1,0,0
93,-0.10700000000000001,7,1,0,0
94,9.939,61,0,1,1
95,-1.1209999999999993,21,1,0,0
96,7.963000000000004,37,0,1,1
97,9.972000000000001,28,0,1,1
98,-0.10200000000000001,2,1,0,0
99,-1.1089999999999998,9,1,0,0
100,-0.101,1,1,0,0
101,-0.10300000000000001,3,1,0,0
102,-0.10900000000000001,9,1,0,0
103,-0.10400000000000001,4,1,0,0
104,-0.101,1,1,0,0
105,9.991000000000001,9,0,1,1
106,8.969000000000003,31,0,1,1
107,-0.101,1,1,0,0
108,9.992,8,0,1,1
109,-0.10300000000000001,3,1,0,0
110,-0.101,1,1,0,0
111,-1.1049999999999998,5,1,0,0
112,-0.10300000000000001,3,1,0,0
113,-0.101,1,1,0,0
114,-0.10200000000000001,2,1,0,0
115,8.980000000000002,20,0,1,1
116,-0.10200000000000001,2,1,0,0
117,-0.10600000000000001,6,1,0,0
118,-0.10000000000000007,100,0,0,0
119,-0.11300000000000002,13,1,0,0
120,-0.10200000000000001,2,1,0,0
121,-0.15000000000000005,50,1,0,0
122,-0.10300000000000001,3,1,0,0
123,-0.11700000000000002,17,1,0,0
124,8.974000000000002,26,0,1,1
125,-0.101,1,1,0,0
126,-0.10600000000000001,6,1,0,0
127,-0.10500000000000001,5,1,0,0
128,-0.11100000000000002,11,1,0,0
129,-2.1169999999999987,17,1,0,0
130,9.932,68,0,1,1
131,-0.10900000000000001,9,1,0,0
132,-2.1069999999999998,7,1,0,0
133,9.940000000000001,60,0,1,1
134,-0.10400000000000001,4,1,0,0
135,-0.10700000000000001,7,1,0,0
136,-0.10700000000000001,7,1,0,0
137,-0.13000000000000003,30,1,0,0
138,-0.11100000000000002,11,1,0,0
139,9.986,14,0,1,1
140,-0.10400000000000001,4,1,0,0
141,-0.13100000000000003,31,1,0,0
142,-0.10800000000000001,8,1,0,0
143,-0.10200000000000001,2,1,0,0
144,-0.10400000000000001,4,1,0,0
145,-0.12500000000000003,25,1,0,0
146,-0.11400000000000002,14,1,0,0
147,-0.10300000000000001,3,1,0,0
148,-0.11000000000000001,10,1,0,0
149,-0.11300000000000002,13,1,0,0
150,-0.10200000000000001,2,1,0,0
151,-0.13900000000000004,39,1,0,0
152,-0.10200000000000001,2,1,0,0
153,-0.11300000000000002,13,1,0,0
154,9.981,19,0,1,1
155,-0.10200000000000001,2,1,0,0
156,-0.101,1,1,0,0
157,8.970000000000002,30,0,1,1
158,-0.101,1,1,0,0
159,-0.10500000000000001,5,1,0,0
160,-0.10200000000000001,2,1,0,0
161,-0.101,1,1,0,0
162,6.9620000000000015,38,0,1,1
163,-0.11100000000000002,11,1,0,0
164,-0.101,1,1,0,0
165,-0.101,1,1,0,0
166,-0.10800000000000001,8,1,0,0
167,-0.101,1,1,0,0
168,-0.10400000000000001,4,1,0,0
169,-0.10200000000000001,2,1,0,0
170,-2.1459999999999955,46,1,0,0
171,-0.101,1,1,0,0
172,-0.101,1,1,0,0
173,-0.10800000000000001,8,1,0,0
174,9.99,10,0,1,1
175,-0.10400000000000001,4,1,0,0
176,-0.11000000000000001,10,1,0,0
177,8.977,23,0,1,1
178,-1.1069999999999998,7,1,0,0
179,-0.101,1,1,0,0
180,-0.101,1,1,0,0
181,-0.10200000000000001,2,1,0,0
182,-0.10400000000000001,4,1,0,0
183,8.953000000000001,47,0,1,1
184,9.976,24,0,1,1
185,-0.11300000000000002,13,1,0,0
186,-0.10400000000000001,4,1,0,0
187,-0.11700000000000002,17,1,0,0
188,-1.1039999999999999,4,1,0,0
189,-0.10300000000000001,3,1,0,0
190,-0.11300000000000002,13,1,0,0
191,-0.10400000000000001,4,1,0,0
192,9.968,32,0,1,1
193,9.98,20,0,1,1
194,-0.101,1,1,0,0
195,6.973000000000002,27,0,1,1
196,-0.10500000000000001,5,1,0,0
197,9.977,23,0,1,1
198,9.978,22,0,1,1
199,9.971,29,0,1,1
200,-0.11000000000000001,10,1,0,0
201,-0.10800000000000001,8,1,0,0
202,-0.11000000000000001,10,1,0,0
203,-0.10400000000000001,4,1,0,0
204,-0.101,1,1,0,0
205,-0.10200000000000001,2,1,0,0
206,-0.10800000000000001,8,1,0,0
207,-0.101,1,1,0,0
208,9.988000000000001,12,0,1,1
209,9.906,94,0,1,1
210,-0.10200000000000001,2,1,0,0
211,-0.10900000000000001,9,1,0,0
212,8.935000000000008,65,0,1,1
213,-0.101,1,1,0,0
214,-0.10400000000000001,4,1,0,0
215,-0.10700000000000001,7,1,0,0
216,-0.10500000000000001,5,1,0,0
217,-1.1109999999999998,11,1,0,0
218,-0.10800000000000001,8,1,0,0
219,-0.10700000000000001,7,1,0,0
220,-0.12100000000000002,21,1,0,0
221,-0.101,1,1,0,0
222,-0.101,1,1,0,0
223,-0.10300000000000001,3,1,0,0
224,-0.10600000000000001,6,1,0,0
225,-0.14100000000000004,41,1,0,0
226,-0.10700000000000001,7,1,0,0
227,-1.1059999999999999,6,1,0,0
228,-0.101,1,1,0,0
229,-0.11500000000000002,15,1,0,0
230,-0.10700000000000001,7,1,0,0
231,-0.10200000000000001,2,1,0,0
232,-0.11100000000000002,11,1,0,0
233,-0.10200000000000001,2,1,0,0
234,-0.10300000000000001,3,1,0,0
235,9.986,14,0,1,1
236,-0.101,1,1,0,0
237,9.968,32,0,1,1
238,-0.10700000000000001,7,1,0,0
239,-0.101,1,1,0,0
240,-0.10600000000000001,6,1,0,0
241,9.954,46,0,1,1
242,-0.10600000000000001,6,1,0,0
243,-0.11100000000000002,11,1,0,0
244,-0.10500000000000001,5,1,0,0
245,-1.1099999999999997,10,1,0,0
246,-0.10900000000000001,9,1,0,0
247,8.976,24,0,1,1
248,-0.11200000000000002,12,1,0,0
249,9.993,7,0,1,1
250,-0.10600000000000001,6,1,0,0
251,5.943000000000001,57,0,1,1
252,-0.11300000000000002,13,1,0,0
253,-0.10600000000000001,6,1,0,0
254,-0.10400000000000001,4,1,0,0
255,9.991000000000001,9,0,1,1
256,-1.1139999999999988,14,1,0,0
257,-0.10700000000000001,7,1,0,0
258,-0.10400000000000001,4,1,0,0
259,-0.11600000000000002,16,1,0,0
260,-0.10700000000000001,7,1,0,0
261,-0.10200000000000001,2,1,0,0
262,8.979000000000001,21,0,1,1
263,9.962,38,0,1,1
264,-0.10200000000000001,2,1,0,0
265,-0.10200000000000001,2,1,0,0
266,-0.10200000000000001,2,1,0,0
267,9.987,13,0,1,1
268,-1.1039999999999999,4,1,0,0
269,-0.10300000000000001,3,1,0,0
270,-2.1049999999999995,5,1,0,0
271,-1.1059999999999999,6,1,0,0
272,-0.10800000000000001,8,1,0,0
273,-0.101,1,1,0,0
274,-0.101,1,1,0,0
275,9.99,10,0,1,1
276,-1.1229999999999998,23,1,0,0
277,-1.1199999999999999,20,1,0,0
278,9.938,62,0,1,1
279,-0.10300000000000001,3,1,0,0
280,8.991000000000001,9,0,1,1
281,-0.10800000000000001,8,1,0,0
282,-0.10200000000000001,2,1,0,0
283,-0.10200000000000001,2,1,0,0
284,-0.10200000000000001,2,1,0,0
285,-0.10200000000000001,2,1,0,0
286,7.932,68,0,1,1
287,9.982000000000001,18,0,1,1
288,-0.10300000000000001,3,1,0,0
289,-0.10300000000000001,3,1,0,0
290,-0.11200000000000002,12,1,0,0
291,7.972000000000002,28,0,1,1
292,9.978,22,0,1,1
293,-1.1049999999999998,5,1,0,0
294,-0.101,1,1,0,0
295,-0.10400000000000001,4,1,0,0
296,9.983,17,0,1,1
297,-0.11300000000000002,13,1,0,0
298,-0.101,1,1,0,0
299,-1.1379999999999995,38,1,0,0
300,-0.10200000000000001,2,1,0,0
301,-0.101,1,1,0,0
302,-0.101,1,1,0,0
303,9.993,7,0,1,1
304,-0.10500000000000001,5,1,0,0
305,-1.1219999999999999,22,1,0,0
306,9.97,30,0,1,1
307,9.976,24,0,1,1
308,9.985000000000001,15,0,1,1
309,-0.10500000000000001,5,1,0,0
310,-0.10200000000000001,2,1,0,0
311,-0.11300000000000002,13,1,0,0
312,9.964,36,0,1,1
313,-0.101,1,1,0,0
314,-0.10400000000000001,4,1,0,0
315,-0.10700000000000001,7,1,0,0
316,-0.10200000000000001,2,1,0,0
317,-0.101,1,1,0,0
318,-3.1279999999999974,28,1,0,0
319,7.9,100,0,1,1
320,-0.11400000000000002,14,1,0,0
321,8.953000000000001,47,0,1,1
322,-0.101,1,1,0,0
323,-0.10700000000000001,7,1,0,0
324,-0.101,1,1,0,0
325,-0.15000000000000005,50,1,0,0
326,-0.14300000000000004,43,1,0,0
327,-0.10400000000000001,4,1,0,0
328,-1.1049999999999998,5,1,0,0
329,9.972000000000001,28,0,1,1
330,8.984000000000002,16,0,1,1
331,7.954000000000001,46,0,1,1
332,-0.11200000000000002,12,1,0,0
333,-0.101,1,1,0,0
334,-0.10500000000000001,5,1,0,0
335,-0.10500000000000001,5,1,0,0
336,-0.101,1,1,0,0
337,-1.111999999999999,12,1,0,0
338,-0.10300000000000001,3,1,0,0
339,9.989,11,0,1,1
340,-1.1079999999999997,8,1,0,0
341,9.979000000000001,21,0,1,1
342,-0.11700000000000002,17,1,0,0
343,9.959000000000001,41,0,1,1
344,-0.10800000000000001,8,1,0,0
345,-0.11300000000000002,13,1,0,0
346,9.981,19,0,1,1
347,-1.1049999999999998,5,1,0,0
348,-0.11800000000000002,18,1,0,0
349,-0.101,1,1,0,0
350,9.991000000000001,9,0,1,1
351,9.995000000000001,5,0,1,1
352,-0.10500000000000001,5,1,0,0
353,-0.11800000000000002,18,1,0,0
